movie_id,studio
tt0402249,Capri Films
tt6020556,
tt1001390,
tt0006864,Triangle Distributing
tt0019729,Mayer
tt0081114,Analysis Film Releasing Corporation
tt0092548,Cannon Film Distributors
tt0436613,MTV Films
tt0421237,Lionsgate
tt4162992,Cinema Libre Studio
tt0050083,United Artists
tt0077651,Aquarius Releasing
tt0025316,Columbia Pictures
tt0161023,Fine Line Features
tt0343121,
tt0238247,Excel Entertainment
tt0311648,Mayer Distributing Corporation
tt0115856,Sony Pictures Classics
tt1152850,Oscilloscope
tt0165857,
tt0468526,Kino International
tt0059592,Pathé Contemporary Films
tt5225338,Magnet Releasing
tt1241226,Ink Productions
tt2912776,First Run Features
tt2704210,Dada Films
tt0072856,New World Pictures
tt1991199,Image Entertainment
tt3512332,
tt0393049,
tt8151710,Coco Films
tt1328873,1st Command Productions
tt1971352,Magnolia Pictures
tt0082467,Scope III
tt0118842,Miramax
tt1785302,
tt1758692,Paramount Vantage
tt0113416,
tt0200530,
tt0203289,
tt0401610,
tt0479112,
tt0173390,
tt1263682,Halestone Distribution
tt2292959,IFC Films
tt0952682,International Film Circuit
tt1997621,Indican Pictures
tt4131188,PODE Sales & Distribution
tt2290113,Indican Pictures
tt1270792,Faith Films
tt1360826,Sony Pictures Home Entertainment
tt1640714,Mill Creek Entertainment
tt1071804,Double Edge Films
tt2363439,ARC Entertainment
tt0188030,Miramax
tt5171922,
tt3421204,Be Your Own Hollywood
tt3520844,Lifesize Entertainment
tt1637652,
tt2690560,Vega Baby Releasing
tt4477966,
tt3210710,Screen Media Films
tt0015624,Mayer
tt1383609,
tt1781784,Area 23a
tt0182508,
tt5512848,
tt0045546,Warner Bros.
tt0168192,Sherpix
tt0006333,Universal Film Manufacturing Company
tt0117802,Miramax
tt0024548,Paramount Pictures
tt0217107,Legacy Releasing Corporation
tt3844362,The Orchard
tt0420723,Mela Films LLC
tt1211890,Participant
tt1301130,
tt0923600,Sony Pictures Classics
tt0388230,
tt0438427,New Line Cinema
tt0944101,Present Pictures
tt0451206,The Triumvirate
tt3509804,LevelK
tt0756683,Anchor Bay Entertainment
tt3666210,
tt1714210,Sundance Selects
tt0091939,Island Pictures
tt1549572,Fox Searchlight Pictures
tt1934172,Blue Trail Entertainment
tt0079062,
tt1333668,
tt0279721,Sabeva Film Distribution
tt0907657,Fox Searchlight Pictures
tt0271219,
tt2780714,First Run Features
tt4798386,Donor Company
tt2403815,Ketchup Entertainment
tt0098213,Warner Bros.
tt0034587,RKO Radio Pictures
tt2125430,AMC Independent
tt4607906,Juice Worldwide
tt0796314,Mayer
tt0058701,Royal Films International
tt0063350,Walter Reade Organization
tt0004972,Epoch Producing Corporation
tt0339921,Hollywood Distribution
tt2309260,Warner Bros.
tt0805526,Destination Films
tt0074486,Libra Films International
tt0093200,The Samuel Goldwyn Company
tt0011549,Fox Film Corporation
tt0119670,Miramax
tt6265828,A24
tt3644012,Drafthouse Films
tt3072636,Oscilloscope
tt0301503,
tt1942884,
tt3109200,Screen Media Ventures
tt4338136,JFA Productions
tt4884912,
tt0068833,Hallmark Releasing
tt2319456,Wild Eye Releasing
tt2955096,Magnolia Pictures
tt0431830,
tt0138704,Live Film & Mediaworks Inc.
tt0390521,Roadside Attractions
tt3672742,Epic Pictures Releasing
tt1861343,Acort International
tt0052646,American International Pictures
tt2334896,Phase 4 Films
tt0112585,Fox Searchlight Pictures
tt0189541,
tt1570989,IFC Films
tt4462082,The Cinema Guild
tt1294142,
tt0478988,GoDigital Media Group
tt2294916,Sequart
tt1524083,Freestyle Releasing
tt0262432,ContentFilm International
tt1798291,Monterey Media
tt1716760,Plastic Age Productions
tt1492841,Film Movement
tt2469216,Wild Eye Releasing
tt3847958,
tt3123250,
tt0109445,Miramax
tt4393036,Hibernation Films
tt0068468,Bryanston Distributing
tt0119361,Sony Pictures Classics
tt1945044,Viva Pictures
tt3397754,Screen Media Films
tt2759066,
tt2375036,Plastic Age Productions
tt0392798,
tt0425027,
tt4515364,
tt1781935,
tt3973612,
tt1230136,JeTi Films
tt1235811,Digital Media Rights
tt0844289,Maxim Media International
tt0477285,
tt0390323,Image Entertainment
tt0481267,Brentwood Communications International
tt2010510,
tt0390384,THINKFilm
tt0430371,Frontier Media Corp.
tt7837402,
tt0484562,Walden
tt0371257,Twentieth Century Fox
tt0980970,Walden
tt0936501,Twentieth Century Fox
tt1396218,Twentieth Century Fox
tt0457419,Walden
tt0121766,Twentieth Century Fox
tt0455967,Twentieth Century Fox
tt0388482,Twentieth Century Fox
tt0356910,Twentieth Century Fox
tt1027718,Twentieth Century Fox
tt0430779,Twentieth Century Fox
tt0388125,Twentieth Century Fox
tt1336006,Paladin
tt2625810,A24
tt1791682,A24
tt4062536,A24
tt4721124,A24
tt4846232,A24
tt3859310,A24
tt4158096,A24
tt5340300,A24
tt2034031,A24
tt4385888,A24
tt2132285,A24
tt2101441,A24
tt2326612,A24
tt2402101,A24
tt6040662,A24
tt6902696,A24
tt0470752,A24
tt5691670,A24
tt6053438,A24
tt5715874,A24
tt4827558,A24
tt5613484,A24
tt4266638,A24
tt1727770,Atlas Distribution Company
tt0401420,Autonomous Films
tt0477139,Autonomous Films
tt0374563,After Dark Films
tt0475937,After Dark Films
tt1313139,ATO Pictures
tt1166100,Indian Film Company
tt2788716,Alchemy
tt2334733,Alchemy
tt5742374,Amazon Studios
tt2141751,Amplify
tt1294213,Anchor Bay Films
tt1763264,Anchor Bay Films
tt0497972,Anchor Bay Entertainment
tt1037218,Anchor Bay Entertainment
tt2980472,Anchor Bay Entertainment
tt1174730,Anchor Bay Films
tt5884230,Annapurna Pictures
tt3480796,Lionsgate
tt1300851,Apparition
tt2368254,Aviron Pictures
tt2062700,Broad Green Pictures
tt2101383,Broad Green Pictures
tt3062976,Broad Green Pictures
tt2891174,Broad Green Pictures
tt1082807,BH Tilt
tt4573516,BH Tilt
tt2720826,BH Tilt
tt2403021,BH Tilt
tt4679210,
tt2057392,Bleecker Street Media
tt5461944,Bleecker Street Media
tt1667321,Bleecker Street Media
tt4669264,Bleecker Street Media
tt4899370,Bleecker Street Media
tt6225520,Bleecker Street Media
tt6108178,Bleecker Street Media
tt1212428,Amazon Studios
tt5023260,Bleecker Street Media
tt1596345,Bleecker Street Media
tt0402894,Buena Vista Pictures
tt0480242,Walt Disney Studios Motion Pictures
tt0465234,Walt Disney Studios Motion Pictures
tt2980706,Walt Disney Studios Motion Pictures
tt0997047,Walt Disney Studios Motion Pictures
tt0435670,Buena Vista Pictures
tt1185416,Walt Disney Studios Motion Pictures
tt0473075,Walt Disney Studios Motion Pictures
tt0962726,Walt Disney Studios Motion Pictures
tt0363771,Buena Vista Pictures
tt0417433,Buena Vista Pictures
tt0772193,Buena Vista Pictures
tt1093908,Walt Disney Studios Motion Pictures
tt0452681,Buena Vista Pictures
tt0396555,Buena Vista Pictures
tt1691917,Walt Disney Studios Motion Pictures
tt0467110,Buena Vista Pictures
tt0453467,Buena Vista Pictures
tt3442006,Cinelou Releasing
tt2370248,Cinedigm Entertainment Group
tt0780595,Chicago Releasing
tt5071886,
tt0401815,Lions Gate Films
tt1858481,Cohen Media Group
tt2215395,Cohen Media Group
tt0297284,Dimension Films
tt2488778,Drafthouse Films
tt4009278,Momentum Pictures
tt5270948,Entertainment Studios Motion Pictures
tt2390237,Entertainment One
tt3203528,Electric Entertainment
tt4399952,Epic Pictures Releasing
tt2317337,Eros Entertainment
tt3735246,Eros International
tt1188982,
tt8108198,
tt1255951,
tt4110568,
tt0806088,Eros Entertainment
tt1144804,
tt2140465,KVH Media Group
tt5859238,Magnolia Pictures
tt6971752,Eros International
tt1891757,Eros International
tt2172071,
tt4559046,Eros International
tt2309764,Reliance Entertainment
tt0991346,NH Studioz
tt1395025,Eros International
tt5197544,Eros International
tt0488414,Eros Entertainment
tt3679060,Eros International
tt5474036,
tt3678782,Eros International
tt2806788,
tt1921149,Focus World
tt2639254,Focus Features
tt2758904,Focus World
tt2172584,Focus World
tt2091935,Focus World
tt1591095,FilmDistrict
tt1270761,FilmDistrict
tt6277440,FIP
tt3595298,FIP
tt6988116,FIP
tt2905838,FIP
tt4169250,FIP
tt3142688,FIP
tt6843812,FIP
tt7255568,FIP
tt4559006,FIP
tt5286444,FIP
tt6452574,FIP
tt3754940,FilmRise
tt2261287,The Weinstein Company
tt4853102,Fathom Events
tt0473488,First Look International
tt0455326,First Look International
tt0401711,First Look International
tt1151359,Telepathic Studios
tt0421238,First Look International
tt8695030,Focus Features
tt4572792,Focus Features
tt0970468,Focus Features
tt2261331,Focus Features
tt0400525,Focus Features
tt0427969,Focus Features
tt1817273,Focus Features
tt0393109,Focus Features
tt0810819,Focus Features
tt2170299,Focus Features
tt0796368,Focus Features
tt1234654,Focus Features
tt0116684,Miramax
tt0382189,Focus Features
tt1229822,Focus Features
tt1226753,Focus Features
tt2639336,Focus Features
tt2218003,Focus Features
tt5649108,Focus Features
tt4731136,Twentieth Century Fox
tt2446042,Twentieth Century Fox
tt2799166,Twentieth Century Fox
tt2802144,Twentieth Century Fox
tt2226597,Twentieth Century Fox
tt1083452,Twentieth Century Fox
tt1502712,Twentieth Century Fox
tt1172049,Fox Searchlight Pictures
tt3387266,Fox Searchlight Pictures
tt2837574,Fox Searchlight Pictures
tt0433416,Fox Searchlight Pictures
tt0267891,Fox Searchlight Pictures
tt2872462,Fox Searchlight Pictures
tt0427944,Fox Searchlight Pictures
tt0838221,Fox Searchlight Pictures
tt1022603,Fox Searchlight Pictures
tt2273657,Fox Searchlight Pictures
tt0975645,Fox Searchlight Pictures
tt0240200,Fox Searchlight Pictures
tt2056771,Fox Searchlight Pictures
tt1781058,Fox Searchlight Pictures
tt0145503,Paramount Classics
tt5977276,Fox Searchlight Pictures
tt0427968,Fox Searchlight Pictures
tt0808331,Fox Searchlight Pictures
tt1606392,Fox Searchlight Pictures
tt1412386,Fox Searchlight Pictures
tt2112096,Fox Searchlight Pictures
tt1710417,Fox Searchlight Pictures
tt0790804,Fox Atomic
tt5669936,Freestyle Releasing
tt2784512,Freestyle Releasing
tt0429573,Freestyle Releasing
tt4669296,Gunpowder & Sky
tt5666304,Gunpowder & Sky
tt0485601,GKIDS
tt4799066,Open Road Films
tt1289406,Samuel Goldwyn Films
tt1183374,Orion Pictures
tt1071812,ATO Pictures
tt2511428,Samuel Goldwyn Films
tt1082853,The Samuel Goldwyn Company
tt0841044,Samuel Goldwyn Films
tt0275230,Manga Entertainment
tt6980546,
tt1407084,Hannover House
tt0352994,Samuel Goldwyn Films
tt0454776,Roadside Attractions
tt1226774,IFC Films
tt4686844,IFC Films
tt3463106,IFC Films
tt2944198,IFC Films
tt1067765,IFC Films
tt0989000,IFC First Take
tt3577624,IFC Films
tt1183665,IFC Films
tt4714782,IFC Films
tt3297330,IFC Films
tt0787524,IFC Films
tt4977530,IFC Films
tt1487118,IFC Films
tt1320239,IFC Films
tt5195412,IFC Films
tt0420293,IFC Films
tt1853643,IFC Films
tt3208026,IFC Films
tt2674430,Vertical Entertainment
tt7026672,Orion Pictures
tt1433811,LD Entertainment
tt2626350,Lionsgate
tt1666185,Lionsgate
tt7242142,Lionsgate
tt4382872,Highland Film Group
tt2490326,Lionsgate Premiere
tt1767372,Lionsgate Premiere
tt0376479,Lionsgate
tt3797868,Lionsgate
tt1121931,Lionsgate
tt0475355,Lionsgate
tt2378507,Lionsgate
tt0443473,Lionsgate
tt2235779,Lionsgate
tt0470705,Lionsgate
tt1853739,Lionsgate
tt0435625,Lions Gate Films
tt0433362,Lionsgate
tt1213012,Lionsgate
tt0800003,Lionsgate
tt6018306,Amazon Studios
tt1477076,Lionsgate
tt0424136,Lions Gate Films
tt1389096,Lionsgate
tt0492044,Lionsgate
tt0308353,Lionsgate
tt1259521,Lionsgate
tt5670152,Lionsgate
tt0870211,Contender Entertainment Group
tt0375679,Lions Gate Films
tt0450278,Lions Gate Films
tt0361693,Lions Gate Films
tt0426615,Lions Gate Films
tt1521848,Music Box Films
tt0433387,Mayer
tt0800027,Mayer
tt0780571,Mayer
tt0423977,Metro Goldwyn Distributing Company
tt5208252,Mayer
tt0432402,Mayer
tt0489237,Mayer
tt1932767,Millennium Entertainment
tt4383594,Relativity EuropaCorp Distribution
tt4126438,Magnet Releasing
tt1935902,Magnolia Pictures
tt3824458,Magnolia Pictures
tt1103275,Magnolia Pictures
tt2870808,Magnolia Pictures
tt0343996,Magnolia Pictures
tt0454792,Magnolia Pictures
tt2393845,Magnet Releasing
tt5886440,Magnet Releasing
tt1783732,Magnet Releasing
tt1641841,Magnet Releasing
tt1133993,Magnolia Pictures
tt1278449,Magnolia Pictures
tt5989218,Amazon Studios
tt1247690,Magnolia Pictures
tt0462338,Yari Film Group Releasing
tt0468565,Miramax
tt1045670,Miramax
tt0858479,Miramax
tt0427470,Buena Vista Pictures
tt0488120,New Line Cinema
tt0433400,New Line Cinema
tt0091875,Mayer
tt0768212,New Line Cinema
tt0419984,New Line Cinema
tt4334266,Neon
tt5962210,Neon
tt2883512,Open Road Films
tt1850397,Open Road Films
tt2097307,Open Road Films
tt1767382,Open Road Films
tt3774114,Open Road Films
tt1601913,Open Road Films
tt5655222,The Orchard
tt3203620,The Orchard
tt6212478,MoviePass Films
tt1210042,Overture Films
tt1046947,Overture Films
tt0862846,Overture Films
tt0408236,Paramount Pictures
tt0408839,Paramount Pictures
tt0815245,Paramount Pictures
tt0477051,Paramount Pictures
tt1130988,Peace Arch Entertainment Group
tt8291224,
tt4943322,Paladin
tt0462200,Paramount Vantage
tt1034303,Paramount Vantage
tt0795351,Paramount Vantage
tt0757361,Paramount Vantage
tt1251757,Paramount Vantage
tt1179904,Paramount Pictures
tt0408524,Paramount Pictures
tt1020072,Paramount Pictures
tt4530422,Paramount Pictures
tt1967545,Paramount Pictures
tt3179568,Paramount Pictures
tt0110684,Paramount Pictures
tt0491175,Paramount Pictures
tt0416044,Picturehouse
tt0404802,Picturehouse
tt0494834,Picturehouse
tt5607096,Lionsgate
tt1164999,LD Entertainment
tt0482463,Roadside Attractions
tt4291600,Roadside Attractions
tt4258698,Miramax
tt0460890,Roadside Attractions
tt0460791,Roadside Attractions
tt0968264,Roadside Attractions
tt3068194,Roadside Attractions
tt0903657,Roadside Attractions
tt3168230,Miramax
tt1935179,Lionsgate
tt1720616,Roadside Attractions
tt1368440,Roadside Attractions
tt1285309,Roadside Attractions
tt1247662,Roadside Attractions
tt5628302,30WEST
tt2515030,TWC
tt3235888,TWC
tt1528071,Dimension Films
tt0830570,Regent Releasing
tt4934950,Reliance Entertainment
tt4814290,Reliance Entertainment
tt1806913,Reliance Entertainment
tt2883434,Relativity Media
tt2388715,Relativity Media
tt2339741,Relativity Media
tt1506999,Relativity Media
tt1333125,Relativity Media
tt3173910,Reliance Entertainment
tt2356180,Reliance Big Pictures
tt7212726,Reliance Entertainment
tt1729637,Reliance Entertainment
tt0315642,
tt7485048,Reliance Entertainment
tt5946128,Reliance Big Pictures
tt0456020,Rogue Pictures
tt0342258,Focus Features
tt0424823,Focus Features
tt0383222,Romar Entertainment
tt4160708,Screen Gems
tt0452702,Screen Gems
tt0110889,Miramax
tt0834001,Screen Gems
tt0486578,Screen Gems
tt7668870,Screen Gems
tt2624412,Starz Digital Media
tt2097331,Starz Digital Media
tt5304464,Sony Pictures Classics
tt5164184,Vertical Entertainment
tt0375912,Sony Pictures Classics
tt1194263,Sony Pictures Classics
tt4326444,Sony Pictures Classics
tt0411195,Sony Pictures Classics
tt4048272,Sony Pictures Classics
tt3859304,Sony Pictures Classics
tt3316960,Sony Pictures Classics
tt2870756,Sony Pictures Classics
tt1023441,Sony Pictures Classics
tt1969062,Sony Pictures Classics
tt0419294,Sony Pictures Classics
tt0824758,Sony Pictures Classics
tt0364955,Sony Pictures Classics
tt0790770,Sony Pictures Classics
tt0384504,Sony Pictures Entertainment
tt1490785,Sony Pictures Classics
tt3715320,Sony Pictures Classics
tt6217608,Sony Pictures Classics
tt3721964,Amazon Studios
tt3072482,Fathom Events
tt1987680,STX Entertainment
tt1661275,EuropaCorp USA
tt5789976,Saban Films
tt4005402,Screen Media Films
tt0865554,Senator Distribution
tt0349467,Columbia Pictures
tt0457433,Columbia Pictures
tt0422774,Columbia Pictures
tt0355702,Sony Pictures Entertainment
tt0080923,Twentieth Century Fox
tt0411061,Columbia Pictures
tt1071875,Columbia Pictures
tt0113755,Buena Vista Pictures
tt0897361,Sony Pictures Releasing
tt0395495,Columbia Pictures
tt0838232,Columbia Pictures
tt0139151,PM Entertainment Group
tt7074886,Columbia Pictures
tt6905696,
tt1530983,Strand Releasing
tt1146325,Studio 18
tt0887912,Summit Entertainment
tt0804516,Summit Entertainment
tt4972062,The Film Arcade
tt4437216,The Film Arcade
tt4104022,The Film Arcade
tt3774466,Paramount Pictures
tt0803057,Third Rail Releasing
tt0370986,TLA Releasing
tt1321511,FilmDistrict
tt0292963,THINKFilm
tt0097790,TriStar Pictures
tt0369994,THINKFilm
tt0444653,THINKFilm
tt3416742,Paladin
tt6348138,United Artists Releasing
tt4864932,UTV Motion Pictures
tt4535650,KVH Media Group
tt4129428,Walt Disney Pictures
tt3859980,UTV Motion Pictures
tt3554418,UTV Motion Pictures
tt3390572,
tt3148502,UTV Motion Pictures
tt2344678,UTV Motion Pictures
tt0449994,
tt2112124,UTV Motion Pictures
tt1934231,UTV Motion Pictures
tt1734110,UTV Communications
tt1375789,UTV Motion Pictures
tt0475394,Universal Pictures
tt4972582,Universal Pictures
tt4682788,
tt0409847,Universal Pictures
tt3713166,Universal Pictures
tt1084972,
tt0343737,Universal Pictures
tt0113537,Trimark Pictures
tt0396752,Universal Pictures
tt0395251,Universal Pictures
tt0387514,Universal Pictures
tt0384793,Universal Pictures
tt0426883,Universal Pictures
tt8085790,Universal Pictures
tt8079248,Universal Pictures
tt6921996,Focus Features
tt6911608,Universal Pictures
tt6772950,Universal Pictures
tt0082801,Columbia Pictures
tt0089469,Universal Pictures
tt0417217,Universal Pictures
tt2616810,Kimstim Films
tt2397535,Sony Pictures Releasing
tt2012011,Vertical Entertainment
tt2395469,
tt7721800,
tt0808399,Vivendi Entertainment
tt0403702,Dimension Films
tt0795461,The Weinstein Company
tt0416449,Warner Bros.
tt0477302,Warner Bros.
tt4468740,Warner Bros.
tt0469263,Warner Bros.
tt1017460,Warner Bros.
tt2366608,Warner Bros.
tt0093793,Twentieth Century Fox
tt0450345,Warner Bros.
tt0956038,Warner Bros.
tt1951261,Warner Bros.
tt0434409,Warner Bros.
tt0486583,Warner Bros.
tt1308729,Warner Bros.
tt3065204,New Line Cinema
tt2452244,Warner Bros.
tt0821640,New Line Cinema
tt0494238,Warner Bros.
tt4443658,Well Go USA Entertainment
tt0119167,Attitude Films
tt0375920,The Weinstein Company
tt1172991,The Weinstein Company
tt0407265,IFC Films
tt1092634,The Weinstein Company
tt1007029,The Weinstein Company
tt0368794,Mayer
tt2070776,The Weinstein Company
tt2058107,The Weinstein Company
tt1980929,The Weinstein Company
tt1951181,The Weinstein Company
tt1800302,Dimension
tt0844993,The Weinstein Company
tt1686821,The Weinstein Company
tt6173990,Zee Studios
tt0110678,Columbia Pictures
tt1266029,The Weinstein Company
tt1786751,XLrator Media
tt0432289,Yari Film Group Releasing
tt5108476,Yash Raj Films USA Inc.
tt0375611,Yash Raj Films
tt1182937,Yash Raj Films
tt3767372,Yash Raj Films
tt3495026,Yash Raj Films
tt1740710,Yash Raj Films
tt7431594,
tt6836936,Phars Film
tt6588966,Yash Raj Films
tt6527426,Yash Raj Films
tt5997666,
tt5970844,Yash Raj Films
tt5956100,Yash Raj Films
tt5882970,Yash Raj Films
tt3405236,Zee TV UK
