movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,genre_1,genre_2,genre_3,country_1,country_2,country_3,director,actor_1,actor_2,actor_3,studio,description,contract_price,studio_score,price_class
tt2395427,Avengers: Age of Ultron,2015,05-01-2015,141,PG-13,PG-13,7.3,688963,1242,682,250000000,459005868,1402805868,4276,4276,Action,Adventure,Sci-Fi,USA,,,Joss Whedon,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,BUENA VISTA,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",730,10,1
tt0480242,Dan in Real Life,2007,10-26-2007,98,PG-13,PG-13,6.7,94696,268,218,25000000,47642963,68380495,1921,1941,Comedy,Drama,Romance,USA,,,Peter Hedges,Steve Carell,Juliette Binoche,Dane Cook,BUENA VISTA,A widower finds out the woman he fell in love with is his brother's girlfriend.,730,10,1
tt0465234,National Treasure: Book of Secrets,2007,12-21-2007,124,PG,PG,6.5,208604,309,189,130000000,219964115,457364600,3832,3832,Action,Adventure,Mystery,USA,,,Jon Turteltaub,Nicolas Cage,Justin Bartha,Diane Kruger,BUENA VISTA,Benjamin Gates must follow a clue left in John Wilkes Booth's diary to prove his ancestor's innocence in the assassination of Abraham Lincoln.,730,10,1
tt1305591,Mars Needs Moms,2011,03-11-2011,88,PG,PG,5.4,20098,121,132,150000000,21392758,38992758,3117,3117,Animation,Action,Adventu,USA,,,Simon Wells,Seth Green,Dan Fogler,Joan Cusack,BUENA VISTA,A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,730,10,1
tt1294226,The Last Song,2010,03-31-2010,107,PG,PG,5.9,76636,202,122,20000000,62950384,89041656,2673,2794,Drama,Music,Romance,USA,,,Julie Anne Robins,Miley Cyrus,Greg Kinnear,Bobby Coleman,BUENA VISTA,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",730,10,1
tt0397313,Eight Below,2006,02-17-2006,120,PG,PG,7.3,57409,280,127,40000000,81612565,120455994,3066,3122,Adventure,Drama,Family,USA,,,Frank Marshall,Paul Walker,Bruce Greenwood,Moon Bloodgood,BUENA VISTA,Brutal cold forces two Antarctic explorers to leave their team of sled dogs behind as they fend for their survival.,730,10,1
tt2980706,Planes: Fire & Rescue,2014,07-18-2014,83,PG,PG,6,15613,54,129,50000000,59165787,146965787,3826,3839,Animation,Adventure,Comedy,USA,,,Roberts Gannaway,Dane Cook,Ed Harris,Julie Bowen,BUENA VISTA,"When Dusty learns that his engine is damaged and he may never race again, he joins a forest fire and rescue unit to be trained as a firefighter, or else his air strip will be shut down.",730,10,1
tt1620680,A Wrinkle in Time,2018,03-09-2018,109,PG,PG,4.2,36925,863,264,100000000,100478608,132675864,3980,3980,Adventure,Family,Fantasy,USA,,,Ava DuVernay,Storm Reid,Oprah Winfrey,Reese Witherspoon,BUENA VISTA,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",790,10,3
tt4154756,Avengers: Infinity War,2018,04-27-2018,149,PG-13,PG-13,8.5,725138,4111,591,321000000,678815482,2048359754,4474,4474,Action,Adventure,Sci-Fi,USA,,,Anthony Russo,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,BUENA VISTA,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,1000,10,10
tt0997047,College Road Trip,2008,03-07-2008,83,G,G,4.3,14793,57,64,.,45610425,51549674,2706,2706,Adventure,Comedy,Drama,USA,,,Roger Kumble,Martin Lawrence,Raven-Symon¢®¢®,Kym Whitley,BUENA VISTA,"James Porter (Martin Lawrence) drives his teenage daughter Melanie (Raven Symone), from their home in Chicago to a college interview in Washington, D.C.",730,10,1
tt0486946,Wild Hogs,2007,03-02-2007,100,PG-13,PG-13,5.8,110452,265,179,.,168273550,253625427,3287,3401,Adventure,Comedy,,USA,,,Walt Becker,Tim Allen,John Travolta,Martin Lawrence,BUENA VISTA,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.",730,10,1
tt0461770,Enchanted,2007,11-21-2007,107,PG,PG,7,168031,414,228,85000000,127807262,340487652,3730,3730,Animation,Comedy,Family,USA,,,Kevin Lima,Amy Adams,Patrick Dempsey,James Marsden,BUENA VISTA,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil queen, where she falls in love with a lawyer.",790,10,3
tt2369135,Need for Speed,2014,03-14-2014,132,PG-13,PG-13,6.5,157011,389,332,66000000,43577636,203277636,3115,3115,Action,Crime,Thrille,USA,,,Scott Waugh,Aaron Paul,Dominic Cooper,Imogen Poots,BUENA VISTA,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.",730,10,1
tt1204342,The Muppets,2011,11-23-2011,103,PG,PG,7.1,83724,253,402,45000000,88631237,165184237,3440,3440,Adventure,Comedy,Family,USA,,,James Bobin,Jason Segel,Amy Adams,Chris Cooper,BUENA VISTA,A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,790,10,3
tt1014775,Beverly Hills Chihuahua,2008,10-03-2008,91,PG,PG,3.8,21394,108,102,20000000,94514402,149281606,3215,3239,Adventure,Comedy,Drama,USA,Mexico,,Raja Gosnell,Piper Perabo,Manolo Cardona,Jamie Lee Curtis,BUENA VISTA,"While on vacation in Mexico, Chloe, a ritzy Beverly Hills chihuahua, finds herself lost and in need of assistance in order to get back home.",790,10,3
tt1843866,Captain America: The Winter Soldier,2014,04-04-2014,136,PG-13,PG-13,7.8,687645,879,604,170000000,259766572,714421503,3938,3938,Action,Adventure,Sci-Fi,USA,,,Anthony Russo,Chris Evans,Samuel L. Jackson,Scarlett Johansson,BUENA VISTA,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.",1000,10,10
tt0976238,Old Dogs,2009,11-25-2009,88,PG,PG,5.4,34938,128,124,35000000,49492060,96753696,3425,3425,Comedy,Family,,USA,,,Walt Becker,John Travolta,Robin Williams,Kelly Preston,BUENA VISTA,Two friends and business partners find their lives turned upside down when strange circumstances lead them to be the temporary guardians of seven year-old twins.,730,10,1
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,05-20-2011,136,PG-13,PG-13,6.6,455966,521,462,250000000,241071802,1045713802,4155,4164,Action,Adventure,Fantasy,USA,UK,,Rob Marshall,Johnny Depp,Pen¢®¢®lope Cruz,Geoffrey Rush,BUENA VISTA,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",730,10,1
tt0407121,Pooh's Heffalump Movie,2005,02-11-2005,68,G,G,6.4,5830,33,45,20000000,18098433,52858433,2529,2529,Animation,Comedy,Family,USA,,,Frank Nissen,Jim Cummings,John Fiedler,Nikita Hopkins,BUENA VISTA,"A Heffalump is heard trumpeting in the hundred acre woods. Winnie the Pooh, Tigger, and Piglet are scared and rush to Rabbit's house for advice. Roo joins them and they all agree that ...",730,10,1
tt0433035,Real Steel,2011,10-07-2011,127,PG-13,PG-13,7.1,286524,460,334,110000000,85468508,299268508,3440,3440,Action,Drama,Family,USA,India,,Shawn Levy,Hugh Jackman,Dakota Goyo,Evangeline Lilly,BUENA VISTA,"In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot.",730,10,1
tt5095030,Ant-Man and the Wasp,2018,07-06-2018,118,PG-13,PG-13,7.1,266808,906,426,162000000,216648740,622674139,4206,4206,Action,Adventure,Comedy,USA,,,Peyton Reed,Paul Rudd,Evangeline Lilly,Michael Pe¢®¢®a,BUENA VISTA,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",730,10,1
tt3521164,Moana,2016,11-23-2016,107,PG,PG,7.6,236171,464,384,150000000,248757044,690845539,3875,3875,Animation,Adventure,Comedy,USA,,,Ron Clements,Auli'i Cravalho,Dwayne Johnson,Rachel House,BUENA VISTA,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.",730,10,1
tt2140373,Saving Mr. Banks,2013,12-20-2013,125,PG-13,PG-13,7.5,143615,338,423,35000000,83301580,117867984,15,2671,Biography,Comedy,Drama,USA,UK,Austr,John Lee Hancock,Emma Thompson,Tom Hanks,Annie Rose Buckley,BUENA VISTA,Author,730,10,1
tt0472043,Apocalypto,2006,12-08-2006,139,R,R,7.8,274771,1114,287,40000000,50866635,120654337,2465,2465,Action,Adventure,Drama,May,,,Mel Gibson,Rudy Youngblood,Dalia Hern¢®¢®ndez,Jonathan Brewer,BUENA VISTA,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",730,10,1
tt1464540,I Am Number Four,2011,02-18-2011,111,PG-13,PG-13,6.1,220393,378,291,60000000,55100437,149878437,3154,3156,Action,Adventure,Sci-Fi,USA,India,,D.J. Caruso,Alex Pettyfer,Timothy Olyphant,Teresa Palmer,BUENA VISTA,"Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.",730,10,1
tt2294629,Frozen,2013,11-27-2013,102,PG,PG,7.5,528717,1012,432,150000000,400738009,1274219009,1,3742,Animation,Adventure,Comedy,USA,,,Chris Buck,Kristen Bell,Idina Menzel,Jonathan Groff,BUENA VISTA,"When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",730,10,1
tt0406816,The Guardian,2006,09-29-2006,139,PG-13,PG-13,6.9,84167,284,139,70000000,55011732,94973540,3241,3241,Action,Adventure,Drama,USA,,,Andrew Davis,Kevin Costner,Ashton Kutcher,Sela Ward,BUENA VISTA,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",730,10,1
tt0398808,Bridge to Terabithia,2007,02-16-2007,96,PG,PG,7.1,134388,546,185,17000000,82272442,137587063,3139,3210,Drama,Family,Fantasy,USA,,,Gabor Csupo,Josh Hutcherson,AnnaSophia Robb,Zooey Deschanel,BUENA VISTA,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,730,10,1
tt2097298,"McFarland, USA",2015,02-20-2015,129,PG,PG,7.4,32616,100,116,17000000,44482410,45710059,2755,2792,Biography,Drama,Sport,USA,,,Niki Caro,Kevin Costner,Ramiro Rodriguez,Carlos Pratts,BUENA VISTA,Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.,730,10,1
tt0435670,The Invisible,2007,04-27-2007,102,PG-13,PG-13,6.2,33803,263,105,30000000,20578909,26810113,2019,2019,Crime,Drama,Fantasy,USA,Sweden,,David S. Goyer,Justin Chatwin,Margarita Levieva,Marcia Gay Harden,BUENA VISTA,A teenager is left invisible to the living after an attack.,730,10,1
tt0398286,Tangled,2010,11-24-2010,100,PG,PG,7.7,375980,445,337,260000000,200821936,591794936,3603,3603,Animation,Adventure,Comedy,USA,,,Nathan Greno,Mandy Moore,Zachary Levi,Donna Murphy,BUENA VISTA,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",1000,10,10
tt0382628,Dark Water,2005,07-08-2005,105,PG-13,PG-13,5.6,57915,428,201,30000000,25473352,68357079,2657,2657,Drama,Horror,Mystery,USA,,,Walter Salles,Jennifer Connelly,John C. Reilly,Tim Roth,BUENA VISTA,"A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building. Adding further drama to their plight, they are targeted by the ghost of former resident.",730,10,1
tt0445990,Invincible,2006,08-25-2006,105,PG,PG,7.1,61924,155,123,40000000,57806952,58480828,2917,2987,Biography,Drama,Sport,USA,,,Ericson Core,Mark Wahlberg,Greg Kinnear,Elizabeth Banks,BUENA VISTA,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.",730,10,1
tt1185416,When in Rome,2010,01-29-2010,91,PG-13,PG-13,5.6,58062,93,149,55000000,32680633,43042835,2456,2456,Comedy,Romance,,USA,Italy,Ukrai,Mark Steven Johns,Kristen Bell,Josh Duhamel,Anjelica Huston,BUENA VISTA,"Beth is a young, ambitious New Yorker who is completely unlucky in love. However, on a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors.",730,10,1
tt2180411,Into the Woods,2014,12-25-2014,125,PG,PG,5.9,125745,870,341,50000000,128002372,212902372,2440,2833,Adventure,Comedy,Drama,USA,,,Rob Marshall,Anna Kendrick,Daniel Huttlestone,James Corden,BUENA VISTA,A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,790,10,3
tt1568911,War Horse,2011,12-25-2011,146,PG-13,PG-13,7.2,138944,527,401,66000000,79884879,177584879,2376,2856,Action,Adventure,Drama,USA,India,,Steven Spielberg,Jeremy Irvine,Peter Mullan,Emily Watson,BUENA VISTA,Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,730,10,1
tt0473075,Prince of Persia: The Sands of Time,2010,05-28-2010,116,PG-13,PG-13,6.6,259589,466,311,200000000,90759676,336365676,3646,3646,Action,Fantasy,,USA,,,Mike Newell,Jake Gyllenhaal,Gemma Arterton,Ben Kingsley,BUENA VISTA,A young fugitive Prince and Princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,790,10,3
tt2015381,Guardians of the Galaxy,2014,08-01-2014,121,PG-13,PG-13,8.1,980782,1327,707,170000000,333176600,772776600,4080,4088,Action,Adventure,Comedy,USA,,,James Gunn,Chris Pratt,Zoe Saldana,Dave Bautista,BUENA VISTA,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,1000,10,10
tt5523010,The Nutcracker and the Four Realms,2018,11-02-2018,99,PG,PG,5.5,22785,393,166,120000000,54858851,173961069,3766,3766,Adventure,Family,Fantasy,USA,,,Lasse Hallstr¢®¢®,Mackenzie Foy,Tom Sweet,Meera Syal,BUENA VISTA,A young girl is transported into a magical world of gingerbread soldiers and an army of mice.,730,10,1
tt1216475,Cars 2,2011,06-24-2011,106,G,G,6.2,144699,323,316,200000000,191452396,559852396,4115,4115,Animation,Adventure,Comedy,USA,,,John Lasseter,Larry the Cable G,Owen Wilson,Michael Caine,BUENA VISTA,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,730,10,1
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,05-16-2008,150,PG,PG,6.5,183018,451,264,225000000,141621490,419665568,3929,3929,Action,Adventure,Family,USA,Poland,Slove,Andrew Adamson,Ben Barnes,Georgie Henley,Skandar Keynes,BUENA VISTA,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",790,10,3
tt1979376,Toy Story 4,2019,06-21-2019,100,G,G,8.1,130535,1089,341,200000000,433956983,1073168585,4575,4575,Animation,Adventure,Comedy,USA,,,Josh Cooley,Tom Hanks,Tim Allen,Annie Potts,BUENA VISTA,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",1000,10,10
tt0385726,Glory Road,2006,01-13-2006,118,PG,PG,7.2,40594,149,96,.,42647449,42938449,2222,2397,Biography,Drama,Sport,USA,,,James Gartner,Josh Lucas,Derek Luke,Austin Nichols,BUENA VISTA,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",730,10,1
tt2096673,Inside Out,2015,06-19-2015,95,PG,PG,8.2,556161,972,579,175000000,356461711,857611174,3946,4158,Animation,Adventure,Comedy,USA,,,Pete Docter,Amy Poehler,Phyllis Smith,Richard Kind,BUENA VISTA,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",1000,10,10
