antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"['I-1006', 'I-1044', 'I-1010', 'I-1016']",['I-1045'],0.1197954711468225,0.44485025566106645,0.10226442658875091,0.8536585365853658,1.9189795346229326,0.04897338062204901,3.7935232529827116
"['I-1044', 'I-1043', 'I-1016', 'I-1007']",['I-1045'],0.11723886048210373,0.44485025566106645,0.10007304601899196,0.8535825545171338,1.9188087309260367,0.047919308960116015,3.7915546368680317
"['I-1044', 'I-1043', 'I-1016', 'I-1007']",['I-1013'],0.11723886048210373,0.40540540540540543,0.10007304601899196,0.8535825545171338,2.1055036344755966,0.05254377825597693,4.060954571592865
"['I-1013', 'I-1043', 'I-1010', 'I-1045']",['I-1016'],0.11943024105186267,0.40175310445580714,0.10189919649379109,0.8532110091743119,2.12371976647206,0.05391772638529988,4.075556975894814
"['I-1043', 'I-1012', 'I-1045', 'I-1007']",['I-1044'],0.11869978086194302,0.44448502556610664,0.10116873630387144,0.8523076923076923,1.9175172239428608,0.04840846117275944,3.76129930606282
"['I-1044', 'I-1006', 'I-1016', 'I-1007']",['I-1013'],0.11869978086194302,0.40540540540540543,0.10116873630387144,0.8523076923076923,2.102358974358974,0.053047203522002644,4.025900900900901
"['I-1006', 'I-1012', 'I-1045', 'I-1007']",['I-1044'],0.11796932067202337,0.44448502556610664,0.10043827611395179,0.8513931888544891,1.9154597790333536,0.04800267959903125,3.7381528487947397
"['I-1044', 'I-1042', 'I-1012', 'I-1016']",['I-1045'],0.12016070124178233,0.44485025566106645,0.10226442658875091,0.851063829787234,1.9131467700800058,0.04881090792093102,3.727433997704268
"['I-1006', 'I-1044', 'I-1010', 'I-1045']",['I-1016'],0.12016070124178233,0.40175310445580714,0.10226442658875091,0.851063829787234,2.118375241779497,0.0539894918312781,4.016800584368152
"['I-1013', 'I-1006', 'I-1045', 'I-1007']",['I-1044'],0.11943024105186267,0.44448502556610664,0.10153396639883126,0.8501529051987767,1.912669395591003,0.048449012651527804,3.7072121763241452
"['I-1045', 'I-1042', 'I-1012', 'I-1043']",['I-1044'],0.11943024105186267,0.44448502556610664,0.10153396639883126,0.8501529051987767,1.912669395591003,0.048449012651527804,3.7072121763241452
"['I-1013', 'I-1007', 'I-1010', 'I-1006']",['I-1016'],0.11906501095690285,0.40175310445580714,0.10116873630387144,0.8496932515337423,2.1149637479085333,0.05333399851987103,3.9801732234164664
"['I-1013', 'I-1044', 'I-1010', 'I-1007']",['I-1045'],0.11906501095690285,0.44485025566106645,0.10116873630387144,0.8496932515337423,1.9100657821834044,0.04820263573940553,3.6934452378467815
"['I-1044', 'I-1010', 'I-1016', 'I-1007']",['I-1012'],0.11869978086194302,0.42111029948867784,0.10080350620891161,0.8492307692307692,2.0166468743745414,0.05081780594089835,3.839574544207749
"['I-1044', 'I-1006', 'I-1016', 'I-1007']",['I-1045'],0.11869978086194302,0.44485025566106645,0.10080350620891161,0.8492307692307692,1.9090261462675258,0.0479998783455637,3.6821156512276203
"['I-1008', 'I-1044', 'I-1012', 'I-1016']",['I-1013'],0.1183345507669832,0.40540540540540543,0.10043827611395179,0.8487654320987654,2.093621399176955,0.05246480958679643,3.9316050744622166
"['I-1016', 'I-1012', 'I-1045', 'I-1041']",['I-1044'],0.1183345507669832,0.44448502556610664,0.10043827611395179,0.8487654320987654,1.9095478661351026,0.047840340290935514,3.673201055440438
"['I-1016', 'I-1042', 'I-1012', 'I-1045']",['I-1044'],0.12052593133674215,0.44448502556610664,0.10226442658875091,0.8484848484848485,1.9089166106421653,0.04869245491716027,3.666398831263697
"['I-1044', 'I-1043', 'I-1006', 'I-1016']",['I-1013'],0.11796932067202337,0.40540540540540543,0.10007304601899196,0.848297213622291,2.0924664602683176,0.05224764574655005,3.9194704908990623
"['I-1013', 'I-1010', 'I-1045', 'I-1007']",['I-1012'],0.12016070124178233,0.42111029948867784,0.10189919649379109,0.8480243161094225,2.0137819405963566,0.05129828760709459,3.8090942293645007
"['I-1006', 'I-1044', 'I-1012', 'I-1016']",['I-1010'],0.11943024105186267,0.408327246165084,0.10116873630387144,0.8470948012232415,2.074548806573556,0.052402114866332186,3.8695398100803495
"['I-1013', 'I-1044', 'I-1006', 'I-1016']",['I-1045'],0.1241782322863404,0.44485025566106645,0.10518626734842951,0.8470588235294118,1.9041437264560996,0.04994554896831169,3.6298252514468725
"['I-1006', 'I-1044', 'I-1012', 'I-1045']",['I-1013'],0.12162162162162163,0.40540540540540543,0.10299488677867057,0.8468468468468469,2.088888888888889,0.053688823959094224,3.88235294117647
"['I-1006', 'I-1044', 'I-1012', 'I-1045']",['I-1016'],0.12162162162162163,0.40175310445580714,0.10299488677867057,0.8468468468468469,2.107878787878788,0.05413302272323456,3.906200317965024
"['I-1044', 'I-1042', 'I-1043', 'I-1041']",['I-1045'],0.13111760409057707,0.44485025566106645,0.1110299488677867,0.8467966573816156,1.903554390731415,0.052702249166427004,3.623613785775947
"['I-1044', 'I-1007', 'I-1012', 'I-1010']",['I-1016'],0.11906501095690285,0.40175310445580714,0.10080350620891161,0.8466257668711656,2.1073284997211377,0.0529687684249112,3.900569758948137
"['I-1016', 'I-1043', 'I-1010', 'I-1045']",['I-1044'],0.1212563915266618,0.44448502556610664,0.10262965668371074,0.8463855421686747,1.9041936026769362,0.04873300639592863,3.6162935590598546
"['I-1006', 'I-1016', 'I-1010', 'I-1045']",['I-1044'],0.12089116143170198,0.44448502556610664,0.10226442658875091,0.8459214501510574,1.9031494909725515,0.048530115609064534,3.6054011085807582
"['I-1044', 'I-1016', 'I-1045', 'I-1007']",['I-1012'],0.12527392257121986,0.42111029948867784,0.10591672753834916,0.8454810495626822,2.007742509716066,0.05316258848626133,3.7463993825544057
"['I-1044', 'I-1012', 'I-1016', 'I-1007']",['I-1013'],0.12271731190650109,0.40540540540540543,0.10372534696859022,0.8452380952380953,2.084920634920635,0.053975085384873556,3.841995841995844
"['I-1006', 'I-1044', 'I-1010', 'I-1016']",['I-1012'],0.1197954711468225,0.42111029948867784,0.10116873630387144,0.8445121951219512,2.0054417955281028,0.05072162957184575,3.723055328778699
"['I-1006', 'I-1016', 'I-1012', 'I-1045']",['I-1044'],0.12198685171658144,0.44448502556610664,0.10299488677867057,0.8443113772455091,1.8995271576813508,0.048773557874697004,3.5681154127100103
"['I-1013', 'I-1044', 'I-1010', 'I-1016']",['I-1045'],0.1241782322863404,0.44485025566106645,0.10482103725346968,0.8441176470588235,1.8975321162947938,0.04958031887335186,3.561337982551649
"['I-1013', 'I-1044', 'I-1010', 'I-1006']",['I-1016'],0.11943024105186267,0.40175310445580714,0.10080350620891161,0.8440366972477064,2.100884070058382,0.052822036100420404,3.835818330253941
"['I-1013', 'I-1042', 'I-1012', 'I-1045']",['I-1044'],0.11943024105186267,0.44448502556610664,0.10080350620891161,0.8440366972477064,1.898909184111931,0.04771855246160815,3.561831306664374
"['I-1010', 'I-1012', 'I-1045', 'I-1007']",['I-1016'],0.12162162162162163,0.40175310445580714,0.10262965668371074,0.8438438438438438,2.1004040404040403,0.05376779262827473,3.8310810810810803
"['I-1008', 'I-1044', 'I-1013', 'I-1012']",['I-1016'],0.11906501095690285,0.40175310445580714,0.10043827611395179,0.843558282208589,2.0996932515337425,0.05260353832995138,3.8240879989687624
"['I-1006', 'I-1012', 'I-1016', 'I-1007']",['I-1013'],0.11906501095690285,0.40540540540540543,0.10043827611395179,0.843558282208589,2.0807770961145193,0.052168677077369545,3.8007419183889772
"['I-1006', 'I-1012', 'I-1016', 'I-1007']",['I-1010'],0.11906501095690285,0.408327246165084,0.10043827611395179,0.843558282208589,2.065887814568083,0.051820788075304096,3.78206505392515
"['I-1006', 'I-1044', 'I-1012', 'I-1007']",['I-1045'],0.11906501095690285,0.44485025566106645,0.10043827611395179,0.843558282208589,1.8962746935033798,0.04747217554948588,3.5486042481273006
"['I-1010', 'I-1043', 'I-1012', 'I-1016']",['I-1013'],0.1212563915266618,0.40540540540540543,0.10226442658875091,0.8433734939759036,2.080321285140562,0.05310643002388802,3.796257796257794
"['I-1013', 'I-1016', 'I-1012', 'I-1045']",['I-1044'],0.12819576333089847,0.44448502556610664,0.10810810810810811,0.8433048433048433,1.8972626630802474,0.05112701096650715,3.545195564114484
"['I-1013', 'I-1043', 'I-1016', 'I-1007']",['I-1044'],0.11869978086194302,0.44448502556610664,0.10007304601899196,0.8430769230769231,1.896749889387523,0.04731277088787996,3.540046405706183
"['I-1016', 'I-1008', 'I-1013', 'I-1045']",['I-1010'],0.11869978086194302,0.408327246165084,0.10007304601899196,0.8430769230769231,2.064708958304665,0.051604691379235824,3.770463627379366
"['I-1016', 'I-1010', 'I-1045', 'I-1007']",['I-1013'],0.11869978086194302,0.40540540540540543,0.10007304601899196,0.8430769230769231,2.0795897435897435,0.051951513237123166,3.7890832008479056
"['I-1013', 'I-1044', 'I-1043', 'I-1006']",['I-1016'],0.11869978086194302,0.40175310445580714,0.10007304601899196,0.8430769230769231,2.098495104895105,0.05238504055948235,3.8123576676835813
"['I-1044', 'I-1012', 'I-1045', 'I-1007']",['I-1016'],0.1256391526661797,0.40175310445580714,0.10591672753834916,0.8430232558139534,2.0983615221987315,0.05544080791351436,3.8110542975407826
"['I-1013', 'I-1010', 'I-1012', 'I-1007']",['I-1016'],0.12089116143170198,0.40175310445580714,0.10189919649379109,0.8429003021148036,2.0980554792639383,0.05333079708733668,3.8080715850986118
"['I-1013', 'I-1010', 'I-1012', 'I-1007']",['I-1045'],0.12089116143170198,0.44485025566106645,0.10189919649379109,0.8429003021148036,1.8947955888262171,0.048120732423735206,3.5337416418497494
"['I-1013', 'I-1044', 'I-1016', 'I-1007']",['I-1012'],0.12308254200146092,0.42111029948867784,0.10372534696859022,0.8427299703264096,2.0012095912868255,0.05189402084452724,3.680864699477655
"['I-1013', 'I-1044', 'I-1016', 'I-1007']",['I-1045'],0.12308254200146092,0.44485025566106645,0.10372534696859022,0.8427299703264096,1.8944126919160178,0.04897204669182638,3.5299144121173724
"['I-1013', 'I-1044', 'I-1042', 'I-1016']",['I-1045'],0.12052593133674215,0.44485025566106645,0.10153396639883126,0.8424242424242424,1.8937254316564662,0.047917975029893374,3.523065685227847
"['I-1010', 'I-1016', 'I-1012', 'I-1045']",['I-1013'],0.12490869247626005,0.40540540540540543,0.10518626734842951,0.8421052631578947,2.07719298245614,0.05454760823643219,3.765765765765764
"['I-1013', 'I-1010', 'I-1012', 'I-1045']",['I-1016'],0.12490869247626005,0.40175310445580714,0.10518626734842951,0.8421052631578947,2.0960765550239233,0.055003812372576316,3.7888970051132205
"['I-1013', 'I-1010', 'I-1045', 'I-1007']",['I-1044'],0.12016070124178233,0.44448502556610664,0.10116873630387144,0.8419452887537994,1.8942039446244066,0.04775910394037652,3.514700511322133
"['I-1006', 'I-1044', 'I-1012', 'I-1010']",['I-1016'],0.12016070124178233,0.40175310445580714,0.10116873630387144,0.8419452887537994,2.0956783641890024,0.052893801546398625,3.785062089116143
"['I-1044', 'I-1043', 'I-1010', 'I-1041']",['I-1045'],0.1197954711468225,0.44485025566106645,0.10080350620891161,0.8414634146341463,1.8915655412711763,0.04751246024220971,3.501713771984041
"['I-1006', 'I-1044', 'I-1010', 'I-1016']",['I-1013'],0.1197954711468225,0.40540540540540543,0.10080350620891161,0.8414634146341463,2.0756097560975606,0.05223777466290249,3.750519750519749
"['I-1013', 'I-1016', 'I-1006', 'I-1045']",['I-1012'],0.12198685171658144,0.42111029948867784,0.10262965668371074,0.8413173652694611,1.9978551137101341,0.0512597370236602,3.648097357939276
"['I-1006', 'I-1016', 'I-1012', 'I-1045']",['I-1013'],0.12198685171658144,0.40540540540540543,0.10262965668371074,0.8413173652694611,2.075249500998004,0.053175527609420965,3.747067822539521
"['I-1013', 'I-1044', 'I-1043', 'I-1010']",['I-1045'],0.12162162162162163,0.44485025566106645,0.10226442658875091,0.8408408408408408,1.8901660280970625,0.048161017116459044,3.4880163182049957
"['I-1044', 'I-1012', 'I-1045', 'I-1010']",['I-1016'],0.12381300219138057,0.40175310445580714,0.10409057706355003,0.8407079646017699,2.092598551890587,0.054348319061169235,3.755661066471877
"['I-1013', 'I-1044', 'I-1043', 'I-1007']",['I-1016'],0.11906501095690285,0.40175310445580714,0.10007304601899196,0.8404907975460122,2.092058003346347,0.05223830823499155,3.750547845142438
"['I-1010', 'I-1043', 'I-1012', 'I-1045']",['I-1013'],0.11906501095690285,0.40540540540540543,0.10007304601899196,0.8404907975460122,2.07321063394683,0.05180344698240972,3.727650727650725
"['I-1010', 'I-1043', 'I-1012', 'I-1045']",['I-1016'],0.11906501095690285,0.40175310445580714,0.10007304601899196,0.8404907975460122,2.092058003346347,0.05223830823499155,3.750547845142438
"['I-1016', 'I-1043', 'I-1010', 'I-1045']",['I-1013'],0.1212563915266618,0.40540540540540543,0.10189919649379109,0.8403614457831325,2.07289156626506,0.052741199928928194,3.7246302906680264
"['I-1013', 'I-1012', 'I-1045', 'I-1007']",['I-1044'],0.12344777209642074,0.44448502556610664,0.10372534696859022,0.8402366863905326,1.890359940293573,0.048854660832233734,3.47711224738252
"['I-1013', 'I-1044', 'I-1043', 'I-1012']",['I-1045'],0.1256391526661797,0.44485025566106645,0.10555149744338933,0.8401162790697674,1.8885372513079008,0.04966088825879954,3.4722093100471465
"['I-1013', 'I-1012', 'I-1016', 'I-1006']",['I-1044'],0.12308254200146092,0.44448502556610664,0.10336011687363039,0.8397626112759644,1.8892933686718083,0.04865177004536964,3.46682493304115
"['I-1013', 'I-1016', 'I-1010', 'I-1045']",['I-1012'],0.12527392257121986,0.42111029948867784,0.10518626734842951,0.8396501457725948,1.9938960096490588,0.052432128296341675,3.610166677734246
"['I-1013', 'I-1006', 'I-1016', 'I-1007']",['I-1044'],0.12052593133674215,0.44448502556610664,0.10116873630387144,0.8393939393939394,1.888463932670999,0.04759676463228079,3.458866821946883
"['I-1013', 'I-1006', 'I-1016', 'I-1007']",['I-1010'],0.12052593133674215,0.408327246165084,0.10116873630387144,0.8393939393939394,2.0556892719683417,0.051954714669657516,3.684000165387212
"['I-1044', 'I-1043', 'I-1012', 'I-1016']",['I-1013'],0.12235208181154127,0.40540540540540543,0.10262965668371074,0.8388059701492537,2.069054726368159,0.05302746135470752,3.6886886886886883
"['I-1016', 'I-1043', 'I-1012', 'I-1045']",['I-1013'],0.12235208181154127,0.40540540540540543,0.10262965668371074,0.8388059701492537,2.069054726368159,0.05302746135470752,3.6886886886886883
"['I-1044', 'I-1043', 'I-1010', 'I-1016']",['I-1045'],0.12235208181154127,0.44485025566106645,0.10262965668371074,0.8388059701492537,1.8855917457049727,0.04820130180918289,3.443984525065606
"['I-1013', 'I-1044', 'I-1012', 'I-1016']",['I-1045'],0.12892622352081812,0.44485025566106645,0.10810810810810811,0.8385269121813032,1.8849644380561643,0.050755244613456374,3.438032627221817
"['I-1013', 'I-1043', 'I-1041']",['I-1044'],0.1446311176040906,0.44448502556610664,0.1212563915266618,0.8383838383838383,1.8861914128964252,0.05697002552075302,3.4372489043097145
"['I-1008', 'I-1010', 'I-1012', 'I-1016']",['I-1013'],0.12198685171658144,0.40540540540540543,0.10226442658875091,0.8383233532934132,2.067864271457086,0.05281029751446114,3.6776776776776785
"['I-1013', 'I-1016', 'I-1045', 'I-1007']",['I-1010'],0.11943024105186267,0.408327246165084,0.10007304601899196,0.8379204892966361,2.052080768957236,0.05130642458145271,3.6505092547927838
"['I-1008', 'I-1013', 'I-1012', 'I-1045']",['I-1010'],0.11943024105186267,0.408327246165084,0.10007304601899196,0.8379204892966361,2.052080768957236,0.05130642458145271,3.6505092547927838
"['I-1013', 'I-1043', 'I-1010', 'I-1045']",['I-1012'],0.11943024105186267,0.42111029948867784,0.10007304601899196,0.8379204892966361,1.9897886380695489,0.04977974144163708,3.5716402276830634
"['I-1010', 'I-1012', 'I-1045', 'I-1007']",['I-1044'],0.12162162162162163,0.44448502556610664,0.10189919649379109,0.8378378378378378,1.884963023829088,0.047840206897913254,3.425675675675676
"['I-1044', 'I-1010', 'I-1045', 'I-1007']",['I-1012'],0.12162162162162163,0.42111029948867784,0.10189919649379109,0.8378378378378378,1.98959236773634,0.050683078988411345,3.56981981981982
"['I-1010', 'I-1012', 'I-1045', 'I-1007']",['I-1013'],0.12162162162162163,0.40540540540540543,0.10189919649379109,0.8378378378378378,2.0666666666666664,0.05259313367421475,3.666666666666666
"['I-1044', 'I-1042', 'I-1010', 'I-1043']",['I-1045'],0.1212563915266618,0.44485025566106645,0.10153396639883126,0.8373493975903614,1.8823174471284152,0.047593029627657386,3.4131428726023314
"['I-1013', 'I-1045', 'I-1041']",['I-1044'],0.15485756026296568,0.44448502556610664,0.12965668371073777,0.8372641509433961,1.8836723461651754,0.060824817078148574,3.413599263187981
"['I-1013', 'I-1044', 'I-1006', 'I-1045']",['I-1016'],0.1256391526661797,0.40175310445580714,0.10518626734842951,0.8372093023255813,2.083890063424947,0.05471034772359471,3.6749452154857547
"['I-1006', 'I-1016', 'I-1010', 'I-1045']",['I-1012'],0.12089116143170198,0.42111029948867784,0.10116873630387144,0.836858006042296,1.9872655859009598,0.05026022310783332,3.548379460541621
"['I-1013', 'I-1010', 'I-1016', 'I-1006']",['I-1007'],0.12089116143170198,0.4039444850255661,0.10116873630387144,0.836858006042296,2.071715389280114,0.0523354183552,3.6535995454914354
"['I-1006', 'I-1010', 'I-1016', 'I-1007']",['I-1013'],0.12089116143170198,0.40540540540540543,0.10116873630387144,0.836858006042296,2.064249748237663,0.05215880599372198,3.644644644644642
"['I-1013', 'I-1016', 'I-1010', 'I-1045']",['I-1044'],0.12527392257121986,0.44448502556610664,0.10482103725346968,0.8367346938775511,1.882481176529774,0.049138654576634556,3.402529218407598
"['I-1044', 'I-1016', 'I-1012', 'I-1045']",['I-1013'],0.12929145361577793,0.40540540540540543,0.10810810810810811,0.8361581920903955,2.062523540489642,0.05569265393954949,3.629077353215285
"['I-1043', 'I-1045', 'I-1041']",['I-1044'],0.17384952520087654,0.44448502556610664,0.14536157779401024,0.8361344537815127,1.881130759616912,0.06808806714044313,3.390065741417096
"['I-1013', 'I-1010', 'I-1016', 'I-1007']",['I-1012'],0.12198685171658144,0.42111029948867784,0.10189919649379109,0.8353293413173654,1.9836355043598841,0.05052927683374055,3.515439272196031
"['I-1013', 'I-1044', 'I-1012', 'I-1010']",['I-1016'],0.1241782322863404,0.40175310445580714,0.10372534696859022,0.8352941176470589,2.0791229946524066,0.053836356641718625,3.6322132943754575
"['I-1013', 'I-1044', 'I-1010', 'I-1016']",['I-1012'],0.1241782322863404,0.42111029948867784,0.10372534696859022,0.8352941176470589,1.9835518595990003,0.05143261438051481,3.514687467390171
"['I-1044', 'I-1010', 'I-1045', 'I-1007']",['I-1016'],0.12162162162162163,0.40175310445580714,0.10153396639883126,0.8348348348348348,2.077979797979798,0.052672102343395255,3.622113022113021
"['I-1013', 'I-1044', 'I-1006', 'I-1007']",['I-1045'],0.12162162162162163,0.44485025566106645,0.10153396639883126,0.8348348348348348,1.8766648421820835,0.04743055692653939,3.36117936117936
"['I-1044', 'I-1012', 'I-1045', 'I-1010']",['I-1013'],0.12381300219138057,0.40540540540540543,0.10336011687363039,0.8348082595870207,2.0591937069813175,0.0531656565257734,3.599420849420849
"['I-1013', 'I-1012', 'I-1045', 'I-1007']",['I-1016'],0.12344777209642074,0.40175310445580714,0.10299488677867057,0.834319526627219,2.0766971490048416,0.05339936110078057,3.610847333820308
"['I-1013', 'I-1010', 'I-1016', 'I-1006']",['I-1044'],0.12089116143170198,0.44448502556610664,0.10080350620891161,0.8338368580060422,1.875961641101515,0.04706919522922523,3.3431901188657935
"['I-1013', 'I-1012', 'I-1016', 'I-1006']",['I-1045'],0.12308254200146092,0.44485025566106645,0.10262965668371074,0.8338278931750742,1.8744012902408484,0.0478763564069469,3.340811854325368
"['I-1013', 'I-1043', 'I-1012', 'I-1045']",['I-1016'],0.12308254200146092,0.40175310445580714,0.10262965668371074,0.8338278931750742,2.075473428648503,0.053180863330311544,3.600164353542733
"['I-1008', 'I-1013', 'I-1010', 'I-1016']",['I-1012'],0.12271731190650109,0.42111029948867784,0.10226442658875091,0.8333333333333334,1.9788956345764674,0.05058690261935875,3.4733382030679336
"['I-1013', 'I-1006', 'I-1016', 'I-1007']",['I-1012'],0.12052593133674215,0.42111029948867784,0.10043827611395179,0.8333333333333333,1.9788956345764672,0.04968356507258448,3.4733382030679314
"['I-1010', 'I-1016', 'I-1012', 'I-1045']",['I-1044'],0.12490869247626005,0.44448502556610664,0.10409057706355003,0.8333333333333333,1.874828814023555,0.04857053369481063,3.333089846603359
"['I-1013', 'I-1010', 'I-1045', 'I-1007']",['I-1016'],0.12016070124178233,0.40175310445580714,0.10007304601899196,0.8328267477203647,2.0729814865985077,0.05179811126151915,3.5786041569825344
"['I-1044', 'I-1016', 'I-1006', 'I-1045']",['I-1013'],0.12636961285609935,0.40540540540540543,0.10518626734842951,0.8323699421965317,2.053179190751445,0.053955343217578416,3.547064305684993
"['I-1013', 'I-1044', 'I-1006', 'I-1016']",['I-1012'],0.1241782322863404,0.42111029948867784,0.10336011687363039,0.8323529411764706,1.976567522065201,0.05106738428555498,3.453026283751747
"['I-1013', 'I-1044', 'I-1012', 'I-1010']",['I-1045'],0.1241782322863404,0.44485025566106645,0.10336011687363039,0.8323529411764706,1.8710856756495704,0.04811939849351257,3.3114195276357443
"['I-1016', 'I-1012', 'I-1045', 'I-1007']",['I-1013'],0.12381300219138057,0.40540540540540543,0.10299488677867057,0.8318584070796461,2.0519174041297936,0.05280042643081358,3.5362731152204847
"['I-1013', 'I-1044', 'I-1006', 'I-1007']",['I-1016'],0.12162162162162163,0.40175310445580714,0.10116873630387144,0.8318318318318317,2.07050505050505,0.05230687224843543,3.5574324324324307
"['I-1013', 'I-1044', 'I-1043', 'I-1010']",['I-1016'],0.12162162162162163,0.40175310445580714,0.10116873630387144,0.8318318318318317,2.07050505050505,0.05230687224843543,3.5574324324324307
"['I-1013', 'I-1044', 'I-1043', 'I-1010']",['I-1012'],0.12162162162162163,0.42111029948867784,0.10116873630387144,0.8318318318318317,1.9753300568565095,0.049952618798491694,3.442326254826253
"['I-1044', 'I-1010', 'I-1045', 'I-1007']",['I-1013'],0.12162162162162163,0.40540540540540543,0.10116873630387144,0.8318318318318317,2.0518518518518514,0.051862673484295095,3.5357142857142834
"['I-1013', 'I-1044', 'I-1016', 'I-1045']",['I-1012'],0.13002191380569758,0.42111029948867784,0.10810810810810811,0.8314606741573035,1.9744486780942734,0.05335454104529975,3.434745556367181
"['I-1013', 'I-1044', 'I-1043', 'I-1016']",['I-1012'],0.12344777209642074,0.42111029948867784,0.10262965668371074,0.8313609467455622,1.9742118579265822,0.050644528404976956,3.43271436443556
"['I-1013', 'I-1016', 'I-1043', 'I-1045']",['I-1012'],0.12344777209642074,0.42111029948867784,0.10262965668371074,0.8313609467455622,1.9742118579265822,0.050644528404976956,3.43271436443556
"['I-1013', 'I-1043', 'I-1010', 'I-1016']",['I-1012'],0.12308254200146092,0.42111029948867784,0.10226442658875091,0.8308605341246291,1.9730235407053207,0.050433100464687936,3.422558404777467
"['I-1013', 'I-1010', 'I-1043', 'I-1012']",['I-1016'],0.12308254200146092,0.40175310445580714,0.10226442658875091,0.8308605341246291,2.0680874022120315,0.05281563323535172,3.537003575410404
"['I-1013', 'I-1010', 'I-1016', 'I-1006']",['I-1045'],0.12089116143170198,0.44485025566106645,0.10043827611395179,0.8308157099697885,1.8676300606710023,0.0466598120438959,3.281331524574767
"['I-1006', 'I-1016', 'I-1010', 'I-1045']",['I-1013'],0.12089116143170198,0.40540540540540543,0.10043827611395179,0.8308157099697885,2.049345417925478,0.05142834580380233,3.5144787644787634
"['I-1006', 'I-1010', 'I-1016', 'I-1007']",['I-1012'],0.12089116143170198,0.42111029948867784,0.10043827611395179,0.8308157099697885,1.9729170979161155,0.04952976291791367,3.4216516226651357
"['I-1013', 'I-1010', 'I-1016', 'I-1006']",['I-1012'],0.12089116143170198,0.42111029948867784,0.10043827611395179,0.8308157099697885,1.9729170979161155,0.04952976291791367,3.4216516226651357
"['I-1044', 'I-1006', 'I-1045', 'I-1007']",['I-1013'],0.12235208181154127,0.40540540540540543,0.10153396639883126,0.8298507462686567,2.0469651741293533,0.05193177106982804,3.494547178757705
"['I-1013', 'I-1042', 'I-1041']",['I-1044'],0.14134404674945217,0.44448502556610664,0.11723886048210373,0.8294573643410852,1.8661086800048408,0.05441354824905652,3.257337804635101
"['I-1006', 'I-1016', 'I-1012', 'I-1045']",['I-1010'],0.12198685171658144,0.408327246165084,0.10116873630387144,0.8293413173652695,2.0310702387711164,0.05135818107409129,3.4669947329975788
"['I-1013', 'I-1010', 'I-1016', 'I-1007']",['I-1006'],0.12198685171658144,0.4010226442658875,0.10116873630387144,0.8293413173652695,2.06806605368498,0.05224924646281723,3.50979713710866
"['I-1013', 'I-1044', 'I-1012', 'I-1045']",['I-1016'],0.13038714390065742,0.40175310445580714,0.10810810810810811,0.8291316526610645,2.063784059078177,0.05572466826489294,3.5012154378569984
"['I-1013', 'I-1043', 'I-1012', 'I-1016']",['I-1045'],0.12381300219138057,0.44485025566106645,0.10262965668371074,0.8289085545722714,1.863342875549162,0.047551411004710914,3.244754540187905
"['I-1016', 'I-1012', 'I-1045', 'I-1007']",['I-1010'],0.12381300219138057,0.408327246165084,0.10262965668371074,0.8289085545722714,2.0300103957235054,0.0520734344594728,3.45822523362132
"['I-1013', 'I-1043', 'I-1012', 'I-1016']",['I-1044'],0.12381300219138057,0.44448502556610664,0.10262965668371074,0.8289085545722714,1.8648739707632531,0.04759663123925853,3.2468892471222395
"['I-1041', 'I-1044', 'I-1007']",['I-1045'],0.1449963476990504,0.44485025566106645,0.12016070124178233,0.8287153652392948,1.8629085960797942,0.05565903889793887,3.2410948309199514
"['I-1008', 'I-1010', 'I-1013', 'I-1012']",['I-1016'],0.12344777209642074,0.40175310445580714,0.10226442658875091,0.8284023668639053,2.061968800430339,0.05266890091086092,3.486335356792021
"['I-1044', 'I-1016', 'I-1041']",['I-1045'],0.1552227903579255,0.44485025566106645,0.12856099342585828,0.828235294117647,1.8618294214237419,0.059510095450710995,3.232036182795159
"['I-1044', 'I-1012', 'I-1041']",['I-1045'],0.15084002921840758,0.44485025566106645,0.12490869247626005,0.828087167070218,1.8614964396044804,0.057807466914528705,3.2292513297461922
"['I-1013', 'I-1012', 'I-1016', 'I-1007']",['I-1044'],0.12527392257121986,0.44448502556610664,0.10372534696859022,0.8279883381924199,1.8628036729423547,0.04804296429175509,3.229519258149585
"['I-1013', 'I-1044', 'I-1045', 'I-1007']",['I-1012'],0.12527392257121986,0.42111029948867784,0.10372534696859022,0.8279883381924199,1.966203009515044,0.050971207916502385,3.36540961483701
"['I-1013', 'I-1044', 'I-1045', 'I-1007']",['I-1016'],0.12527392257121986,0.40175310445580714,0.10372534696859022,0.8279883381924199,2.0609382454280416,0.05339615966824623,3.477943816468784
"['I-1044', 'I-1016', 'I-1045', 'I-1007']",['I-1013'],0.12527392257121986,0.40540540540540543,0.10372534696859022,0.8279883381924199,2.042371234207969,0.05293862160187946,3.456710948236373
"['I-1013', 'I-1043', 'I-1010', 'I-1016']",['I-1045'],0.12308254200146092,0.44485025566106645,0.10189919649379109,0.827893175074184,1.8610603557907357,0.04714589621702725,3.2256114455555283
"['I-1044', 'I-1043', 'I-1012', 'I-1010']",['I-1045'],0.12308254200146092,0.44485025566106645,0.10189919649379109,0.827893175074184,1.8610603557907357,0.04714589621702725,3.2256114455555283
"['I-1013', 'I-1010', 'I-1012', 'I-1045']",['I-1044'],0.12490869247626005,0.44448502556610664,0.10336011687363039,0.827485380116959,1.861672120591811,0.047840073504890994,3.220103750108331
