movie_id,income_opening,votes,income_usa,income_int,income_ww
tt0159365,14574213,135242,95632614,69541295,165173909
tt1037705,32789494,280547,94835059,63915758,158750817
tt0119137,26725207,80490,92993801,85000000,177993801
tt0171363,33435140,68441,91188905,89000000,180188905
tt0117705,27528529,148436,90463534,159736466,250200000
tt2713180,23702421,400008,85817906,124497775,210315681
tt6182908,23045635,28972,83240103,130441970,213682073
tt0383216,20220412,78113,82226474,76700000,158926474
tt1222817,20065617,54229,80360866,90444659,170805525
tt0970416,30480153,158773,79366978,158003372,237370350
tt0118883,19313566,89911,76118990,66664728,142783718
tt0120828,16485276,70031,74339294,90460706,164800000
tt0166813,17770036,60652,73215310,33300000,106515310
tt0244244,18145632,171408,69772969,77307444,147080413
tt0120738,20154919,67772,69117629,66929688,136047317
tt0368008,20018620,99413,65948711,30200000,96148711
tt5649074,20574802,284519,64038616,117000000,181038616
tt0374536,20131130,66781,63313159,67846147,131159306
tt0268695,22610437,115292,56684819,42298771,98983590
tt0120889,15833592,98368,55485043,16000000,71485043
tt0120751,10602042,26575,50632037,0,50632037
tt2935510,19001398,140461,50188370,74077865,124266235
tt0386140,16328506,88603,45575336,95900000,141475336
tt0185431,16063904,93910,39442871,18827520,58270391
tt0986263,14902692,165317,38577772,81090578,119668350
tt0251075,13408351,115453,38311134,60030798,98341932
tt0355295,15092079,112883,37899638,67400000,105299638
tt0116996,9384272,202188,37771017,63600000,101371017
tt0405469,9684809,22978,37384046,61626621,99010667
tt1762399,7091938,10316,36076121,87292721,123368842
tt0146309,46668,51890,34566746,31987801,66554547
tt0116040,10015875,63244,32908290,126000000,158908290
tt1618442,10812861,89895,27367660,103451252,130818912
tt1921064,10340823,102819,23169033,85300000,108469033
tt0318155,9317371,31071,20950820,33589842,54540662
tt0875034,257232,41318,19676965,37307254,56984219
tt0300556,8440629,58433,19480739,7222445,26703184
tt1723746,6058958,5,19422319,67365211,86787530
tt0120595,6162640,30257,18319860,50812000,69131860
tt0119925,5260324,66029,17650704,3190419,20841123
tt0199753,8721296,53623,17480890,15983079,33463969
tt0427392,5951409,72468,15074191,25072851,40147042
tt0318081,917398,18389,1900451,4400000,6300451
tt6141246,.,15351,.,2860694,2907225
tt0110357,1586753,881465,421785283,564429585,986214868
tt1397514,27335363,87322,103860290,214285872,318146162
tt0810913,25003575,74257,74158157,76361060,150519217
tt0268978,367151,801615,170708996,146959062,317668058
tt1985966,34017930,84893,119793567,154599082,274392649
tt0289765,36540945,237527,92955420,113500000,206455420
tt0317648,18829435,74847,67286731,40800000,108086731
tt0311429,23075892,161103,66465204,112800000,179265204
tt0204313,18054001,32367,41814863,2142678,43957541
tt1754656,116927,52299,1311213,100717706,102028919
tt5851562,.,77500000,1521672,1521672,1861106
tt3766354,36011640,113043,102084362,88291819,190376181
tt1690953,84227980,354921,368065385,607151450,975216835
tt0322259,50472480,239718,127120058,109290549,236410607
tt0206634,501003,441574,35552383,34292628,69845011
tt0131704,6814270,18696,26000610,9129000,35129610
tt2709768,104352905,173142,368384330,518222082,886606412
tt0116629,50228264,507689,306169255,511231623,817400878
tt2709692,67572855,42325,270620950,241048559,511669509
tt3470600,35258145,123309,270329045,364125744,634454789
tt3469046,72434025,102071,264624300,770100410,1034724710
tt0119567,72132785,358837,229086679,389552320,618638999
tt0438097,68033544,243947,195330621,456568661,651899282
tt0351283,47224594,345762,193595521,362964045,556559566
tt1375670,40506564,217217,162001186,110222244,272223430
tt0307453,47604606,159335,161412000,210505043,371917043
tt0120903,54471475,551162,157299717,139572650,296872367
tt0493464,50927085,348124,134508551,207907909,342416460
tt0117500,25069525,300428,134069511,202000000,336069511
tt0343660,39852237,312398,120776832,75543497,196320329
tt0427327,27476745,115592,118871849,84163723,203035572
tt1670345,29350389,569487,117723989,225045211,342769200
tt0443489,378950,65757,103365956,52342739,155708695
tt4575576,24585139,61392,99215042,98289716,197504758
tt0141369,21889138,43382,97403112,37000000,134403112
tt1253864,32206425,156266,83504017,128058418,211562435
tt0362227,19053199,381260,77073959,141600000,218673959
tt0360486,29769098,289343,75976178,145618733,221594911
tt0385880,22217226,93678,73661010,67606360,141267370
tt0190865,15507845,56381,68473360,145026640,213500000
tt0472062,9656250,102881,66661095,52851676,119512771
tt0123964,20414775,42975,64062587,9459000,73521587
tt6324278,20612100,17463,60716390,129176123,189892513
tt0377471,23450212,65641,55849401,39094616,94944017
tt0408306,4152260,202929,47379090,84113682,131492772
tt1103153,15837266,83982,47059963,48512786,95572749
tt1638355,13421036,251005,45445109,63072626,108517735
tt0314353,17057213,109273,43632458,42000000,85632458
tt0452637,18044396,92555,42285169,30500000,72785169
tt0371246,8817853,75650,42044321,12300000,54344321
tt0219965,13050700,63446,41523271,30000000,71523271
tt0166485,5223416,34684,39263420,74733517,113996937
tt0113071,10856442,64458,37361412,90000000,127361412
tt0978764,19058199,222882,36392502,53365887,89758389
tt0340163,10214734,103929,34636443,43000000,77636443
tt3062096,14860425,146725,34343574,185175793,219519367
tt0329717,11112632,34888,30207785,20201968,50409753
tt0120913,9376845,57250,22751979,14000000,36751979
tt0377062,5019430,50386,21009180,13000000,34009180
tt0120157,6447237,50019,14594226,0,14594226
tt0120458,6013640,25332,14010690,16616000,30626690
tt0166276,2685078,16175,5411999,2210366,7622365
tt4199898,656530,1781,1115008,15158100,16273108
tt8356942,.,0,.,.,.
tt2293640,115718405,201804,336045770,824290403,1160336173
tt2279373,55365012,45586,162994032,148019149,311013181
tt0217869,30330771,370337,94999143,153100000,248099143
tt0415306,47042215,159846,148213377,14657148,162870525
tt1985949,38155177,74976,107509366,244818521,352327887
tt0120832,16310373,73153,55591409,48300000,103891409
tt0120184,16586765,95715,37068294,13100000,50168294
tt0462538,74036787,298859,183135014,343936008,527071022
tt0770752,21589295,70024,70231041,39131925,109362966
tt1201167,22657780,111297,51855045,20025260,71880305
tt0431197,17135055,114164,47467250,39335207,86802457
tt0240462,25037039,40108,112950721,63151000,176101721
tt0112573,12908202,919037,75545647,133499597,209045244
tt0418763,27726210,166966,62647540,34300000,96947540
tt0132245,12174504,38271,32616869,22000000,54616869
tt0268995,4904339,50726,27796042,9510292,37306334
tt0338512,6144160,13924,19176754,43000000,62176754
tt0368447,50746142,233437,114197520,143444114,257641634
tt0118998,29014324,88107,144156605,150000000,294156605
tt0286106,60116619,325572,227969295,180300000,408269295
tt0298148,108037878,397189,441226247,495781885,937008132
tt0317219,60119509,344601,244082982,217568264,461651246
tt1231580,48875415,41007,219614612,223868601,443483213
tt7349950,91062152,155189,211593228,258695004,470288232
tt0096438,11226239,173678,154112492,197387508,351500000
tt0163187,35055556,89112,152257509,157880669,310138178
tt0295701,44506103,168894,141930000,125270000,267200000
tt0117438,34216088,114043,136492681,172207319,308700000
tt0361748,38054676,1182336,120774594,196140670,316915264
tt0102057,13522535,221624,119654823,181200000,300854823
tt0099423,21744661,322747,117323878,122490147,239814025
tt0257076,37062535,133700,116877597,90277151,207154748
tt5657846,29651193,55769,104029443,71777740,175807183
tt0162661,30060467,315308,101068340,106000000,207068340
tt0259711,25015518,239063,100614858,102111747,202726605
tt0119282,249567,192008,99112101,151587899,250700000
tt2302755,30373794,246095,98927592,73951336,172878928
tt1217613,35573187,169692,83552429,129911547,213463976
tt1568911,7515402,140476,79883359,76932170,156815529
tt0277434,20212543,124876,78120196,36538066,114658262
tt2177771,22003433,120329,78031620,80671128,158702748
tt4624424,21311407,52548,72679278,110674153,183353431
tt0120844,22052836,67240,70187658,47612342,117800000
tt0319061,207377,398147,66432867,57521456,123954323
tt0111742,17911366,50452,65011757,66000000,131011757
tt1496025,25306725,141459,62321039,98058891,160379930
tt3014284,20433071,20630,59281555,63455646,122737201
tt0829150,23514615,170248,55991880,164249843,220241723
tt0406816,18006064,84678,55011732,39961808,94973540
tt0096754,9319797,155855,54461047,35539051,90000098
tt1578275,17816230,50161,48475290,22071575,70546865
tt0398375,3470000,50775,42996140,45937422,88933562
tt0133952,13931285,66090,40934175,75691623,116625798
tt0486655,9169779,244341,38634938,98387307,137022245
tt1336608,14437269,71290,38518613,22513319,61031932
tt0120102,10020378,118774,37945884,93500000,131445884
tt0346156,15580278,79899,37760080,11970774,49730854
tt0476964,13471488,56790,36793804,32998900,69792704
tt0297181,12752803,47339,33561137,26718685,60279822
tt0280486,11007367,43701,30157016,39000000,69157016
tt0419706,15488870,102157,28212337,30544841,58757178
tt2025690,10288932,58200,27569558,21683203,49252761
tt1211956,9885732,218654,25135965,78600000,103735965
tt1448755,9352008,120106,25124986,40284060,65409046
tt0120696,7076110,31004,19870567,0,19870567
tt0251114,7771753,49486,19076815,14000000,33076815
tt0246894,9013548,24905,18990542,6861966,25852508
tt1043726,8868318,51240,18848538,40104781,58953319
tt0435705,7133049,143280,18211013,55380487,73591500
tt0308208,7010474,18607,14307963,5846936,20154899
tt0181739,5271248,30694,13596911,429507,14026418
tt2717822,3901815,49835,8005980,11659024,19665004
tt0430912,3201420,35952,5946136,29471026,35417162
tt1781967,18.62254224,70000000,38372869,38992292,.
tt1323594,56397125,479718,251513985,291950588,543464573
tt0427152,23527839,94344,73026337,13770165,86796502
tt2873282,16853422,150976,46874505,99077356,145951861
tt1325004,64832191,217548,300531751,405571077,706102828
tt0164184,31178526,99015,118471320,75028680,193500000
tt2637276,33507870,174194,81476385,135737758,217214143
tt0227445,19018807,116016,71069884,42472207,113542091
tt0480687,13535374,116108,45060734,42112741,87173475
tt0113845,10608297,37372,35324232,41900000,77224232
tt0285531,15027423,86234,33685268,42000000,75685268
tt0132347,10017865,60023,29762011,3700000,33462011
tt0140352,6712361,153074,28965197,31300000,60265197
tt1389072,4954287,89245,24449754,30013217,54462971
tt0758774,12884416,204839,39394666,79161864,118556530
tt1611224,16306974,145229,37519139,99970591,137489730
tt0116830,7010333,51471,18115927,29151074,47267001
tt0462396,2746312,33249,5932060,19425711,25357771
tt0137494,20145595,102983,87707396,123992604,211700000
tt0365474,30138758,336,83898313,105278110,189176423
tt2369135,17844939,157752,43568507,150601112,194169619
tt0120815,30576104,1162169,216335085,268700000,485035085
tt0207201,33614543,184860,182805123,191300000,374105123
tt0443272,944308,234637,182207973,91138308,273346281
tt0268380,46312454,419075,176387405,209728938,386116343
tt0112384,25353380,253702,173772767,162029504,335802271
tt0133093,27788331,1577467,173396389,292025570,465421959
tt5220122,44076225,48377,167500092,359560906,527060998
tt1707386,27281735,295121,148809770,292190782,441000552
tt0304669,29008696,47511,139225854,33600000,172825854
tt0100802,25533700,287102,119394839,142005161,261400000
tt0128853,18426749,183250,115821495,134978505,250800000
tt1809398,30621445,136240,115637895,47889929,163527824
tt3079380,29085719,220042,110825712,121760036,232585748
tt1231583,32689406,311965,100539043,111200000,211739043
tt0838283,30940732,254982,100468793,28000000,128468793
tt0113497,11084370,286060,100458310,162300000,262758310
tt0120746,22525855,160866,93828745,139871255,233700000
tt0186566,18093776,70652,90454043,38420000,128874043
tt1823664,15861939,32323,85911262,53918363,139829625
tt0106582,20458022,114485,84049211,170950789,255000000
tt2788732,21514095,51153,76233151,61535824,137768975
tt0115759,15583510,87643,70645997,77700000,148345997
tt0469641,18730762,75530,70278893,93016761,163295654
tt0219854,12687726,38890,69691949,40625631,110317580
tt0304415,11528498,74268,63803100,77402069,141205169
tt1645170,17435092,258659,59650222,120498675,180148897
tt0120663,21706163,283476,55691208,48573409,104264617
tt1596350,17405930,170405,54760791,102213766,156974557
tt2381941,18685137,199691,53862963,114202737,168065700
tt0359013,16061271,159768,52397389,78955776,131353165
tt1234719,14276668,71195,44806783,3357367,48164150
tt0758794,6114264,54935,434545364,0,434545364
tt2719848,7222035,186858,43482270,177814791,221297061
tt1855325,21052227,128160,42345531,198302098,240647629
tt6095472,10354073,13393,41657076,108799972,150457048
tt0119942,12045395,26534,39001187,13089000,52090187
tt0137523,11035485,1748300,37030102,63811448,100841550
tt0452608,12621090,191803,36316032,36200787,72516819
tt0116908,10183230,69665,33447612,56009149,89456761
tt0228750,10207869,53669,32598931,30162074,62761005
tt0406375,13427872,87342,28045540,30500000,58545540
tt0338188,10833633,31919,26900336,11353097,38253433
tt0357277,12804793,84445,24409722,32414911,56824633
tt0375568,6702923,31559,19551067,22085176,41636243
tt1418377,8610441,76375,19075290,55500000,74575290
tt0102070,7082820,49869,17218080,0,17218080
tt10597946,7008297,0,17130207,21999039,39129246
tt0458481,6317683,145953,13757804,26893038,40650842
tt2361317,33336,49128,10378555,11395877,21774432
tt0219952,4536625,9563,10042516,847706,10890222
tt0380599,68447,29857,2070920,24600000,26670920
tt4743226,.,3006,.,516279,516279
tt0430304,21613176,47842,58636047,43000000,101636047
tt0156934,13012585,19148,31054924,32145076,63200000
tt0396171,37079,225739,2223293,131380170,133603463
tt0107290,50159460,814682,402523348,643104279,1045627627
tt0295178,73071188,188904,213117789,83220874,296338663
tt1411704,37543710,29714,108085305,80572288,188657593
tt1961175,14846778,63127,36249674,32060466,68310140
tt0111756,7543504,43327,25052000,0,25052000
tt0109444,20348017,84581,122012656,85487344,207500000
tt0141926,19553310,74029,77086030,50544000,127630030
tt0112346,10014558,49282,60022813,47800000,107822813
tt3460252,4610676,475807,54117416,93807179,147924595
tt0811138,13907130,48853,32235793,7923224,40159017
tt0233142,7160521,42464,15738632,2970216,18708848
tt2267998,37513109,797912,167767189,200800000,368567189
tt0445934,33014202,151552,118594548,27000000,145594548
tt4046784,30316510,209014,81697192,228868970,310566162
