movie_id,prd_company
tt2056771,"Fox Searchlight Pictures, StudioCanal, Frenesy Film, Regione Siciliana Tourism, Sport and Entertainment Department, Sicilia Film Commission, Program Sensi Contemporanei Cinema, Regione Lazio, COTA Films"
tt1781058,20th Century Fox
tt0145503,.
tt5977276,"BBC Films, Fox Searchlight Pictures, Deutscher Filmfoerderfonds, Filmforderung Hamburg Schleswig-Holstein, Scott Free Films, Amusement Park, TSG Entertainment"
tt0427968,.
tt0808331,Fox Searchlight Pictures
tt1606392,"Fox Searchlight Pictures, Everest Entertainment, Next Wednesday"
tt1412386,"Fox Searchlight Pictures, Participant Media, Image Nation Abu Dhabi, Blueprint Films, Dune Entertainment, Ingenious Media, Big Screen Prods, Ingenious Film Partners"
tt2112096,"Fox Searchlight Pictures, BBC Films, DJ Films, Saunders & French"
tt1710417,"Fox Searchlight Pictures, Groundswell Productions"
tt0790804,Tapestry Films
tt5669936,"VMI Worldwide, Minds Eye Entertainment, Bridgegate Pictures Corp"
tt2784512,"Armory Films, Benderspink Productions, Hypotenuse Films"
tt0429573,"Allan Zeman Productions, Midsummer Films, Remstar, Media Pro Pictures, After Dark Films"
tt4669296,"Gunpowder and Sky, Twentieth Century Fox, Vice Films, Insurgent Media, Scott Free Films, RSA Films, Eleven Arts"
tt5666304,.
tt0485601,"Les Armateurs, Cartoon Saloon, France 2 CinÔß?∏Åa, Canal+, CinÔß?∑ñinÔß?∏Åa Classic, Bord ScannÔß°Ìéù na h??ìreann, Broadcasting Commission of Ireland, Belgacom TV"
tt4799066,"Mister Smith Entertainment, Rickard Pictures, Wrigley Pictures, Boies/Schiller"
tt1289406,"Samuel Goldwyn Films, MARV Films, UK Film Council, HanWay Films, Prescience, Framestore Features"
tt1183374,"Samuel Goldwyn Films, Revolver Picture, Magic Lantern"
tt1071812,Great Scott Productions
tt2511428,"Syncopated Films, Sasquatch Films, Whitewater Films, Three Point Capital"
tt1082853,"Image Entertainment, SKE, Echo Films, Temple Hill Entertainment"
tt0841044,.
tt0275230,Manga Video
tt6980546,DVV Entertainments
tt1407084,Hannover House
tt0352994,Roadside Attractions
tt0454776,Samuel Goldwyn Films LLC
tt1226774,"BBC Films, Aramid Entertainment, UK Film Council, IFC Films"
tt4686844,"Quad Films, Main Journey"
tt3463106,"Bord Scannan na hEireann, Irish Film Board, Broadcasting Authority of Ireland, Northern Ireland Screen, Shinawil Productions, Savage Productions, Yellow Moon Post, Tilted Pictures, Bac Films, Bounder & Cad "
tt2944198,Fella Films
tt1067765,TreeHouse Pictures
tt0989000,.
tt3577624,"Reposado, Mediapro"
tt1183665,"Scott Free Films, Future Films, Element Pictures, Industry Entertainment, Killer Films, Legende Enterprises"
tt4714782,"German Detail Film, Belgian Scope Invest, Czech Sirena Film, ARTE France, Canal Plus"
tt3297330,"Voltage Pictures, Sobini Films"
tt0787524,"Edward R. Pressman, Animus Films, Cayenne Pepper Productions, Xeitgeist Entertainment Group, Marcys Holdings"
tt4977530,"Pathe, Reliance Entertainment, BBC Films, Ingenious Media, BFI, Bend It Films"
tt1487118,"CrossDay Productions, Kaleidoscope Prods, Neue Bioskop Film, Prescience"
tt1320239,Fragile Films
tt5195412,"Mockingbird Pictures, Dominion Pictures"
tt0420293,"Sandbar Pictures, Abandon Pictures, Vineyard Point Productions, Coup d'Etat Films, IFC Films"
tt1853643,IFC Films
tt3208026,"Irish Film Board, BAI"
tt2674430,"Tiderock Media, 3311 Productions, Department of Motion Pictures, Loveless, Hinkson Entertainment"
tt7026672,Orion Pictures
tt1433811,"LD Entertainment, Wonderful Films"
tt2626350,Summit Entertainment
tt1666185,"Morgan Creek Productions, Summit Entertainment, Program Pictures, Codeblack Films"
tt7242142,"Snoot Entertainment, Codeblack Films, Summit Entertainment"
tt4382872,"Lionsgate Premiere, Grindstone Entertainment Group, Emmett Furla Oasis Films, The Fyzz Facility, Twirly Films Limited, Aperture Entertainment"
tt2490326,"SpectreVision, Glacier Films, Maple Leaf Capital"
tt1767372,"Lagniappe, Venture Forth, Three Point Capital, Lailaps Pictures, Holly Wiersma"
tt0376479,"Lakeshore Entertainment, Lionsgate"
tt3797868,"Lionsgate, Nicholas Sparks Productions, The Safran Company"
tt1121931,Lakeshore Entertainment
tt0475355,Lionsgate
tt2378507,"Lionsgate, Gil Netter Productions"
tt0443473,WWE Studios
tt2235779,Hammer Films
tt0470705,.
tt1853739,"Snoot Entertainment, HanWay Films"
tt0435625,"Celador Films, Northmen Productions"
tt0433362,"Lionsgate, Screen Australia, Pacific Film & Television Commission, Furst Films"
tt1213012,Crest Animation
tt0800003,Lionsgate
tt6018306,Amazon Studios
tt1477076,"Twisted Pictures, Burg-Knoules, Hoffman"
tt0424136,Vulcan Productions
tt1389096,"Lionsgate, Sidney Kimmel Entertainment, Lakeshore Entertainment"
tt0492044,Gold Circle Films
tt0308353,"Vanguard Animation, Odyssey Entertainment, Nitrogen Studios"
tt1259521,"Lionsgate, Mutant Enemy"
tt5670152,"Hidden Empire Film Group, Third Eye Motion Picture Company, Summit Entertainment, Codeblack Films"
tt0870211,.
tt0375679,.
tt0450278,"Screen Gems, Lionsgate, Quentin Tarantino, Next Entertainment, Raw Nerve"
tt0361693,.
tt0426615,Ush Entertainment
tt1521848,Mandarin Cinema
tt0433387,"Metro-Goldwyn-Mayer Pictures, Bauer Martinez Studios, Crave Films"
tt0800027,Lakeshore Entertainment
tt0780571,"Element Films, Relativity Media, Eden Rock Media, Tig Productions"
tt0423977,"Metro-Goldwyn-Mayer Pictures, Sidney Kimmel Entertainment, Everyman Pictures, Texon Entertainment, Permut Presentations"
tt5208252,Automatik
tt0432402,.
tt0489237,Weinstein Company
tt1932767,"Red Crown, Charles Weinstock, William Teitler Productions, 120dB Films, Koda Entertainment, Dreambridge Films"
tt4383594,"EuropaCorp, Fundamental Films"
tt4126438,"Magnolia Pictures, BBC Films, BFI, Protagonist Pictures, Cuba Pictures, Tigerlily Films"
tt1935902,"Queen Nefertari Productions, TF1 International, Atlantic Pictures, Laundry Films, Magnolia Pictures, Northern Lights Films"
tt3824458,"Through Films, Magnolia Pictures, Duplass Brothers, Cre Films, Freestyle Picture Co. "
tt1103275,.
tt2870808,"Red Crown, Magnolia Pictures"
tt0343996,.
tt0454792,Section Eight
tt2393845,"Parabolic Pictures, Stable Way Entertainment, Feisty Dame Productions"
tt5886440,"Lions Gate International, Telecinco Cinema"
tt1783732,"Silver Sphere, M3 Creative, Touchy Feely Films"
tt1641841,"SC Films Thailand, Thor Pictures, BMP"
tt1133993,.
tt1278449,"Wild Bunch, Bliss, Nordisk Film, Kostr-Film, Film i Skane, Film i Vast, Europasound, Touscoprod, Sofica Cinemage 3, Sveriges Television, Canal Plus, Swedish Film Institute, Danish Film Institute, Nordic Film and TV Fund, Media Programme of the European Union, Konstnarsnamnden"
tt5989218,"FilmNation Entertainment, Nostromo Pictures, Temple Hill Entertainment"
tt1247690,"Nick Wechsler, Chockstone Pictures, Anton Capital Entertainment"
tt0462338,"Miramax Films, Bob Yari Productions, The Mark Gordon Company"
tt0468565,"Miramax Films, The UK Film & TV Production Company PLC, The Industrial Development Corporation of South Africa, The National Film and Video Foundation of SA, Moviworld"
tt1045670,"Summit Entertainment, Ingenious Film Partners, Film4, UK Film Council, Thin Man Films, Film 4"
tt0858479,"Miramax Films, Groundswell Productions, Sherazade Films, Visitor Pictures, Corduroy Films, TableTop Films, QED International"
tt0427470,"Miramax Films, Spyglass Entertainment"
tt0488120,Castle Rock Entertainment
tt0433400,"Benderspinkland Cinezeta, Inferno Distribution"
tt0091875,.
tt0768212,.
tt0419984,.
tt4334266,"Annapurna Pictures, VICE, Human Stew Factory"
tt5962210,"Star Thrower Entertainment, 141 Entertainment, Mighty Engine"
tt2883512,Open Road Films
tt1850397,"Anonymous Content, Woestijnvis"
tt2097307,"Open Road Films, Exclusive Media Group, Panay Films, Primate, Kim and Jim Productions"
tt1767382,"LD Entertainment, Open Road Films, Elle Driver, Silverwood Films, Eye for an Eye Filmworks, Tazora Films"
tt3774114,"Vendian Entertainment, Open Road Films, Endgame Entertainment, Wild Bunch, TG Media, Moritz Borman, Kopeloff"
tt1601913,"Open Road Films, Inferno, LD Entertainment, Scott Free Films, Chambara Pictures"
tt5655222,"Northern Lights Films, Park Pictures   , Houston King Productions"
tt3203620,"Code Red, The Orchard, Chubbco, Blackbird, Protagonist Pictures"
tt6212478,"Film4, RAW, AI Film, Lava Bear Films"
tt1210042,"Millennium Films, Thunder Road Film, Nu Image, Langley Films Inc"
tt1046947,"Overture Films, Process Films"
tt0862846,Big Beach
tt0408236,"DreamWorks Pictures, Paramount Pictures, Parkes+Macdonald Productions, Zancuk Company, Image Nation"
tt0408839,"Radar Pictures, Davis Entertainment, Conundrum Entertainment"
tt0815245,"DreamWorks Pictures, Cold Springs Pictures, Parkes+Macdonald Productions, Montecito Picture Company, Vertigo Entertainment"
tt0477051,"DreamWorks Pictures, John Davis"
tt1130988,"Gaumont Film Company, RTBF"
tt8291224,RSVP Movies
tt4943322,.
tt0462200,.
tt1034303,"Paramount Vantage, Grosvenor Park, Bedford Falls"
tt0795351,Misher Films
tt0757361,.
tt1251757,"Mallick Media, Oxymoron Entertainment, Blue Star Entertainment"
tt1179904,"Blumhouse, Solana Films"
tt0408524,.
tt1020072,"Plan B Entertainment, Pathe of a Cloud Eight, Harpo Films, Ingenious Media"
tt4530422,"Paramount Pictures, Bad Robot"
tt1967545,"Right of Way Films, Mr. Mudd"
tt3179568,Right of Way Films
tt0110684,.
tt0491175,"Black Bear, Silver Pictures, Smoke House Pictures"
tt0416044,.
tt0404802,"HBO Films, Killer Films, John Wells Productions"
tt0494834,Picturehouse
tt5607096,"Apatow Productions, Bona Fide, Los Angeles Media Fund, Rocket Science, Turnlet Films"
tt1164999,Roadside Attractions
tt0482463,Metanoia Films
tt4291600,"Creative England, BBC Films, BFI, Oldgarth Media, Sixty Six Pictures, iFeatures"
tt4258698,"IM Global, Miramax Films, Roadside Attractions"
tt0460890,Amazon Studios
tt0460791,Roadside Attractions
tt0968264,"The American Film Co, Wildwood Enterprises"
tt3068194,"Westerly Films, Blinder Films, Chic Films, Revolver Picture, Irish Film Board, The Netherlands Film Fund, Amazon Studios, Arte France Cinema, Protagonist Pictures, Soficinema 11, Cineimage 10, Bord Scannan na hEireann"
tt0903657,"River Road Entertainment, Battle Mountain Films"
tt3168230,"See-Saw Films, Archer Gray Productions"
tt1935179,"Everest Entertainment, Brace Cove Productions, FilmNation Entertainment"
tt1720616,"Red Granite Pictures, Five Points Media, Locomotive"
tt1368440,"Barbossa, Mirumir, TNT - Broadcasting Netword"
tt1285309,.
tt1247662,.
tt5628302,"30 West, Roadside Attractions, Film 4, BFI, Agile Films  , Stray Bear Films"
tt2515030,"Chapter 2, Orange Studio, Pathe, Roxbury Films, Paradise Lost Film A.I.E., Nexus Factory, Junior Development"
tt3235888,"Animal Kingdom, Two Flints, Northern Lights Films"
tt1528071,Mandalay Pictures
tt0830570,Enlightenment Productions
tt4934950,"Junglee Pictures, Vishal Bhardwaj"
tt4814290,"Reliance Entertainment, Endemol Shine, Blue Water Films, Sujoy Ghosh, Cinemaa, Kross Pictures"
tt1806913,.
tt2883434,"Treehouse Films, Sunlight Productions, IM Global"
tt2388715,"Blumhouse, Intrepid Pictures, Relativity Media"
tt2339741,"Talisman, Hammer Films"
tt1506999,"Relativity Media, Bord Scannan na hEireann, Irish Film Board, Gregory Jacobs"
tt1333125,"Relativity Media, Greenstreet Films, Charles B. Wessler Entertainment"
tt3173910,Phantom
tt2356180,.
tt7212726,"Reliance Entertainment, Dharma Productions"
tt1729637,Reliance BIG Entertainment
tt0315642,"Vinod Chopra Films, Rajkumar Hirani Films"
tt7485048,"Reliance Entertainment, HRX Films, Nadiadwala Grandson Entertainment, Phantom Films"
tt5946128,"Hope Productions, Dharma Productions, Red Chillies Entertainment"
tt0456020,Intrepid Pictures
tt0342258,"Rogue Pictures, EuropaCorp, Danny the Dog Ltd, TF1 Film Productions, Qian Yian International, Canal Plus, Current Entertainment"
tt0424823,Spyglass Entertainment
tt0383222,Romar/Boll KG Productions
tt4160708,"Screen Gems, Stage 6 Films, Ghost House Pictures"
tt0452702,.
tt0110889,.
tt0834001,"Screen Gems, Lakeshore Entertainment, Sketch Films"
tt0486578,"Screen Gems, Cube Vision, Story Company, Firm Films"
tt7668870,"Bazelevs Company, Screen Gems, Stage 6 Films, Timur Bekmambetov"
tt2624412,Camellia Entertainment
tt2097331,"Red Crown, Olympus Pictures, Blossom Films, Aggregate Films, West Madison Entertainment, Minerva Productions, QED International"
tt5304464,"Les Films du Losange, X Filme Creative Pool, WEGA Film, Arte France Cinema, France 3 Cinema, Westdeutscher Rundfunk, Bayerischer Rundfunk, Arte, ARTE France, France Television, Canal Plus, Cine Plus, ORF"
tt5164184,"42, XYZ Films"
tt0375912,"MARV Films, Columbia Pictures"
tt1194263,TVN
tt4326444,"El Deseo, FilmNation Entertainment, Echo Lake Entertainment, Blue Lake Media Fund"
tt0411195,"PathÏ±?Pictures, Bord ScannÏ∞ºn na h?ãireann/The Irish Film Board, Northern Ireland Film & Television Commission, Number 9 Films"
tt4048272,"Komplizen, Coop99, KNM, Missing Link Films, SWR, WDR, Arte"
tt3859304,"Duplass Brothers, Stage 6 Films"
tt3316960,"Lutzus-Brown, Killer Films, Big Indie Pictures, Shriver Films"
tt2870756,"Dippermouth, Perdido, Ske-Dat-De-Dat Productions"
tt1023441,.
tt1969062,"Paper Street Films, Park Pictures Features, Bad Robot, KGB Media"
tt0419294,EuropaCorp
tt0824758,.
tt0364955,"Art School Confidential, United Artists, Mr. Mudd Productions"
tt0790770,"Bifrost Pictures, Sony Pictures Classics, Miles Davis Properties, LLC, IM Global, Sobini Films, Yellowsaw Productions Limited, Crescendo Productions"
tt0384504,Destination Films
tt1490785,"RatPac Entertainment, Bron Studios, Creative Wealth Media Finance"
tt3715320,Perdido
tt6217608,"Highwayman Films, Caviar"
tt3721964,"Amazon Studios, Blue Tongue Films, Denver & Delilah Films"
tt3072482,"Timur Bekmambetov, Bazelevs Company, Versus Productions"
tt1987680,"STX Films, Lantern Entertainment, Escape Artists"
tt1661275,"EuropaCorp, BBC Films, The Welsh Government, Pinewood Pictures, Ingenious Media, HanWay Films, Wildgaze Films, Number 9 Films"
tt5789976,"StudioCanal, Working Title Films"
tt4005402,"Majestic Filmproduktion, Iris Productions, Rat Pack, Rezo Productions, Fred Films, ProSieben, Sky     "
tt0865554,.
tt0349467,"Revolution Studios, Scott Rudin Productions"
tt0457433,Revolution Studios
tt0422774,Revolution Studios
tt0355702,"Columbia Pictures, TriStar Pictures, Senator International"
tt0080923,Anchor Bay Entertainment
tt0411061,"Millennium Films, Emmett/Furla Films"
tt1071875,"Columbia Pictures, Hyde Park Entertainment, Image Nation Abu Dhabi, Marvel Studios"
tt0113755,"Walt Disney Pictures, Orr & Cruickshank Productions"
tt0897361,.
tt0395495,Relativity Media
tt0838232,"Metro-Goldwyn-Mayer Pictures, Columbia Pictures, Robert Simonds Company"
tt0139151,Viacom International
tt7074886,"Right of Way Films, Bron Studios, Creative Wealth Media Finance, Columbia Pictures, Stage 6 Films"
tt6905696,"Sony Pictures Releasing International, Catalyst Global Media, Stolen Picture, Sony Pictures International Productions"
tt1530983,"Hughes House Films, Wildheart Films, Wolf Creek Pictures, McMahon Intl. Pictures, Screen Australia"
tt1146325,.
tt0887912,Voltage Pictures
tt0804516,.
tt4972062,"The Film Arcade, Cold Iron Pictures, Secret Public Productions"
tt4437216,"Great Point Media, Killer Films, Rabbit Bandini Productions"
tt4104022,Beachside
tt3774466,"Langley Park Pictures, Head Gear Films, Tagline Pictures, Metrol Technology, Kreo Films, Bankside Films"
tt0803057,.
tt0370986,Fortissimo Films
tt1321511,.
tt0292963,Capitol Films
tt0097790,.
tt0369994,"Comedy Central Films, Worldwide Pants"
tt0444653,"THINKFilm, Summit Entertainment, Isle of Man Film, Azure Films, Tusk Productions"
tt3416742,Shadows   
tt6348138,"Laika, Annapurna Pictures"
tt4864932,"Nadiadwala Grandson Entertainment, UTV Motion Pictures"
tt4535650,"Rohit Shetty Productions, Red Chillies Entertainment"
tt4129428,"Walt Disney Pictures India, Picture Shuru Entertainment, Ishana Movies"
tt3859980,"UTV Motion Pictures, Ashutosh Gowariker Productions"
tt3554418,"Walt Disney Pictures, Anil Kapoor Film Company"
tt3390572,VB Pictures
tt3148502,"UTV Motion Pictures, Nadiadwala Grandson Entertainment"
tt2344678,"UTV Motion Pictures, Pooja Entertainment"
tt0449994,.
tt2112124,UTV Communications
tt1934231,"UTV Communications, Aamir Khan Productions, Ferocious Attack Cow"
tt1734110,UTV Spot Boy
tt1375789,UTV Communications
tt0475394,Working Title Films
tt4972582,"Blumhouse, Universal Pictures, Blinding Edge Pictures"
tt4682788,.
tt0409847,"DreamWorks Pictures, Reliance BIG Entertainment, Imagine Entertainment, K/O Paper Products, Fairview Entertainment, Platinum Studios"
tt3713166,"Bazelevs Company, Blumhouse"
tt1084972,Eros International
tt0343737,"Morgan Creek Productions, TriBeCa Productions, American Zoetrope"
tt0113537,The Criterion Collection
tt0396752,"Universal Pictures, StudioCanal, Metro-Goldwyn-Mayer Pictures, Working Title Films, Strange Angels Productions"
tt0395251,.
tt0387514,Relativity Media
tt0384793,Universal Pictures
tt0426883,Sidney Kimmel Entertainment
tt8085790,"Universal Pictures, Legendary Pictures, Perfect World Pictures, Will Packer Productions"
tt8079248,"Working Title Films, Universal Pictures, Perfect World Pictures"
tt6921996,"StudioCanal, Working Title Films"
tt6911608,"Playtone, Universal Pictures, Littlestar, Legendary Pictures, Perfect World Pictures"
tt6772950,Blumhouse
tt0082801,Zanuck/Brown
tt0089469,"Legend Productions, Regency Enterprises"
tt0417217,Morgan Creek Productions
tt2616810,Motlys
tt2397535,"Blacklab, Wolfhouse Productions"
tt2012011,"Anonymous Content, Best Medicine Productions, Dakota Kid Productions"
tt2395469,"Excel Entertainment, Tiger Baby Films"
tt7721800,"T-Series, Reel Life Production, Salman Khan Films"
tt0808399,Vivendi Entertainment
tt0403702,"Dimension Films, David Permut, Shangri-La Entertainment"
tt0795461,"DZE, Brad Grey"
tt0416449,Legendary Pictures
tt0477302,"Warner Bros., Scott Rudin Productions"
tt4468740,"Heyday Films, StudioCanal, Dimension Films, Anton Capital Entertainment"
tt0469263,.
tt1017460,"Warner Bros., Dark Castle Entertainment, Copperheart Entertainment, Gaumont"
tt2366608,"Marc Platt Productions, Phantasma Films, Bold Films"
tt0093793,.
tt0450345,"Alcon Entertainment, Millennium Films"
tt0956038,"Carolina Pictures, LLC. "
tt1951261,Warner Bros. Pictures
tt0434409,"Silver Pictures, Virtual Studios, Anarchos Productions Inc., DC, Vertigo Comics, Medienboard Berlin-Brandenburg"
tt0486583,"Silver Pictures, David Dobkin Pictures, Jessie Nelson Productions"
tt1308729,"Warner Bros., Dark Castle Entertainment, IM Global, Millar/Gough Ink, After Dark Films"
tt3065204,"New Line Cinema, The Safran Company, Atomic Monster, RatPac Entertainment, Dune Vision"
tt2452244,"New Line Cinema, Bron Creative, Broken Road, Little Engine"
