movie_id,release_date,genre,country,language
tt0120780,26-Jun-98,"Comedy, Crime, Drama, Romance, Thriller",USA,english
tt0087089,14-Dec-84,"Crime, Drama, Music",USA,english
tt5033998,15-Nov-19,"Action, Adventure, Comedy",USA,english
tt0462499,25-Jan-08,Action,"Germany, USA","burmese, english, thai"
tt1355631,13-Jul-16,"Biography, Crime, Drama, Thriller","UK, USA",english
tt0099422,15-Jun-90,"Action, Comedy, Crime, Music, Romance, Thriller",USA,english
tt2543164,11-Nov-16,"Drama, Mystery, Sci-Fi, Thriller","USA, Canada",english
tt0115798,14-Jun-96,"Comedy, Drama, Thriller",USA,english
tt0106220,19-Nov-93,"Comedy, Fantasy",USA,english
tt1757737,05-Sep-09,"Short, History",Singapore,english
tt0200027,19-Oct-01,"Biography, Comedy, Drama",USA,English
tt0307479,27-Nov-02,"Drama, Mystery, Romance, Sci-Fi",USA,english
tt1075747,18-Jun-10,"Action, Drama, Fantasy, Thriller, Western",USA,english
tt0117002,23-Feb-96,"Drama, Horror, Romance, Thriller","USA, UK",English
tt0490215,13-Jan-17,"Drama, History","USA, UK, Taiwan, Japan, Mexico, Italy","english, japanese"
tt0119738,20-Jun-97,"Comedy, Drama, Romance",USA,english
tt0265029,20-Jul-01,"Comedy, Romance",USA,english
tt0117731,22-Nov-96,"Action, Adventure, Drama, Sci-Fi, Thriller",USA,english
tt0278504,24-May-02,"Drama, Mystery, Thriller","USA, UK",english
tt1392214,20-Sep-13,"Crime, Drama, Mystery, Thriller",USA,english
tt0115956,12-Jul-96,"Action, Drama, Mystery, Thriller, War",USA,english
tt0119528,21-Mar-97,"Comedy, Fantasy",USA,english
tt0120623,25-Nov-98,"Animation, Adventure, Comedy, Family",USA,english
tt1397280,05-Oct-12,"Action, Thriller","France, USA",english
tt0109813,27-May-94,"Comedy, Family, Fantasy",USA,english
tt0306047,24-Oct-03,Comedy,"USA, Canada",english
tt0212346,22-Dec-00,"Action, Comedy, Crime, Romance",USA,english
tt4765284,22-Dec-17,"Comedy, Music",USA,english
tt0373051,11-Jul-08,"Action, Adventure, Family, Fantasy, Sci-Fi",USA,english
tt0107798,17-Dec-93,"Crime, Drama, Mystery, Thriller",USA,english
tt0368933,11-Aug-04,"Comedy, Family, Romance",USA,english
tt0825232,11-Jan-08,"Comedy, Drama",USA,english
tt0109446,20-Jul-94,"Crime, Drama, Mystery, Thriller",USA,english
tt1204342,23-Nov-11,"Adventure, Comedy, Family, Musical",USA,english
tt0105112,05-Jun-92,"Action, Thriller",USA,english
tt0369735,13-May-05,"Comedy, Romance","USA, Germany",english
tt0139654,05-Oct-01,"Crime, Drama, Thriller",USA,english
tt3631112,07-Oct-16,"Crime, Drama, Mystery, Thriller","USA, India",english
tt0177789,25-Dec-99,"Adventure, Comedy, Sci-Fi",USA,english
tt0257106,04-Jul-01,Comedy,"USA, Canada",english
tt0120611,21-Aug-98,"Action, Horror, Sci-Fi",USA,english
tt0393162,14-Jan-05,"Biography, Drama, Sport","USA, Germany",english
tt1038919,19-Mar-10,"Action, Comedy, Romance",USA,english
tt0264472,12-Apr-02,"Drama, Thriller",USA,english
tt0118615,11-Apr-97,"Action, Adventure, Horror, Thriller",USA,english
tt0401855,20-Jan-06,"Action, Fantasy, Sci-Fi, Thriller",USA,"English, French, Hungarian"
tt3224458,22-Nov-19,"Biography, Drama","China, USA",english
tt0200550,04-Aug-00,"Comedy, Drama, Music, Romance",USA,english
tt0314331,14-Nov-03,"Comedy, Drama, Romance","UK, USA, France",english
tt0116669,09-Aug-96,"Comedy, Drama, Fantasy",USA,"English, Spanish"
tt0111255,07-Oct-94,"Action, Drama, Thriller",USA,English
tt1711525,09-Dec-16,Comedy,USA,english
tt0117918,16-Aug-96,"Comedy, Drama, Romance, Sport",USA,English
tt0371724,29-Apr-05,"Adventure, Comedy, Sci-Fi","UK, USA",english
tt0432021,21-Sep-07,"Action, Horror, Sci-Fi, Thriller","France, Australia, Germany, UK, USA, Mexico, Canada",english
tt0396592,25-Dec-04,"Animation, Comedy, Family, Fantasy, Romance",USA,english
tt1615065,06-Jul-12,"Crime, Drama, Thriller",USA,english
tt0110997,30-Sep-94,"Adventure, Crime, Thriller",USA,"English, American Sign Language"
tt1086772,23-May-14,"Comedy, Romance",USA,english
tt0408985,13-Jan-06,"Comedy, Romance",USA,"English, French"
tt0450232,03-Mar-06,"Action, Crime, Drama, Thriller","USA, Germany",english
tt0113419,14-Jul-95,"Drama, Family, Fantasy",USA,English
tt0337921,10-Sep-04,"Action, Crime, Thriller","USA, Germany",english
tt5606664,08-Nov-19,"Drama, Fantasy, Horror, Thriller","USA, UK, Canada",english
tt0429589,28-Jul-06,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt0274166,18-Jul-03,"Action, Adventure, Comedy","UK, France, USA",english
tt0087182,14-Dec-84,"Action, Adventure, Sci-Fi","USA, Mexico",english
tt0775552,31-Jul-09,"Adventure, Comedy, Family, Fantasy, Sci-Fi","USA, Canada",english
tt0445922,12-Oct-07,"Drama, Fantasy, History, Music, Musical, Romance","USA, UK",english
tt0959337,23-Jan-09,"Drama, Romance","USA, UK",english
tt0364970,29-Aug-08,"Action, Adventure, Sci-Fi, Thriller","France, UK",english
tt3513548,13-Dec-19,"Biography, Crime, Drama",USA,English
tt0109836,04-Nov-94,"Drama, Horror, Romance, Sci-Fi","USA, Japan, UK",english
tt0116421,04-Oct-96,"Action, Comedy, Crime, Drama, Thriller",USA,"English, Chinese, Russian"
tt1946502,03-May-19,"Animation, Adventure, Comedy, Family, Fantasy, Musical","China, Canada, USA",english
tt0117108,17-Jul-96,"Comedy, Romance, Sci-Fi",USA,english
tt0237572,19-Jan-01,"Crime, Drama, Mystery, Thriller",USA,english
tt0117331,07-Jun-96,"Action, Adventure, Comedy, Fantasy","Australia, USA",english
tt0376108,01-Jul-05,"Comedy, Family, Sport",USA,english
tt1139328,19-Mar-10,"Drama, Mystery, Thriller","France, Germany, UK",english
tt0149624,25-Dec-00,"Drama, Romance, Western",USA,"english, spanish"
tt0814022,05-Sep-08,"Action, Crime, Thriller","USA, Czech Republic, Thailand","english, thai"
tt0113987,05-Jan-96,"Biography, Drama, History",USA,english
tt1343727,21-Sep-12,"Action, Crime, Sci-Fi","UK, South Africa, USA, India",english
tt0376136,28-Oct-11,"Comedy, Drama","USA, UK",english
tt0118956,30-Jan-98,"Action, Adventure, Horror, Sci-Fi","USA, Canada","English, Korean"
tt3289724,21-Dec-18,"Biography, Comedy, Drama, Fantasy, Romance","Japan, USA",english
tt1634122,21-Oct-11,"Action, Adventure, Comedy, Crime","USA, France, UK",english
tt1046997,26-Sep-08,"Action, Drama, War","Italy, USA",english
tt0246464,05-Apr-02,"Comedy, Crime, Thriller",USA,english
tt0484740,16-Nov-07,"Drama, Romance","USA, Mexico, UK",english
tt0255477,25-Dec-02,"Comedy, Family, Fantasy",Italy,italian
tt0120107,31-Jan-97,"Action, Thriller",USA,English
tt0249516,12-Feb-13,"Animation, Action, Comedy, Family, Fantasy, Mystery",USA,english
tt1024648,12-Oct-12,"Biography, Drama, Thriller","USA, UK","english, farsi"
tt0106977,06-Aug-93,"Action, Crime, Drama, Mystery, Thriller",USA,english
tt0089880,22-May-85,"Action, Adventure, Thriller","USA, Mexico",english
tt0117665,18-Oct-96,"Crime, Drama, Thriller",USA,english
tt1438254,30-Jul-10,"Drama, Fantasy, Romance","USA, Canada",english
tt0116731,02-Feb-96,"Crime, Drama, Thriller",USA,"English, Spanish"
tt2788710,24-Dec-14,"Action, Adventure, Comedy",USA,english
tt0080855,19-Nov-80,"Adventure, Drama, Western",USA,"English, Russian, French, Polish, German"
tt2404463,28-Jun-13,"Action, Comedy, Crime",USA,english
tt0181536,12-Jan-01,Drama,USA,english
tt0191754,14-Apr-00,"Comedy, Drama",USA,english
tt0253867,12-Apr-02,"Comedy, Romance",USA,english
tt5177088,09-Nov-18,"Action, Crime, Drama, Thriller","Germany, Sweden, USA",english
tt3416532,06-Jan-17,"Animation, Drama, Fantasy","UK, Spain, USA",english
tt0472399,28-Jan-11,"Action, Thriller",USA,english
tt0106918,30-Jun-93,"Drama, Mystery, Thriller",USA,english
tt1232829,16-Mar-12,"Action, Comedy, Crime",USA,english
tt0125439,28-May-99,"Comedy, Drama, Romance","UK, USA",english
tt3281548,25-Dec-19,"Drama, Romance",USA,english
tt0120630,23-Jun-00,"Animation, Adventure, Comedy, Drama, Family","UK, USA, France",english
tt0343135,16-Jan-04,"Comedy, Romance",USA,english
tt0103859,01-Jul-92,"Comedy, Drama, Romance",USA,english
tt0889583,10-Jul-09,Comedy,"USA, UK",english
tt0056937,31-Jul-63,"Biography, Drama, History, Romance","Switzerland, UK, USA",english
tt2334871,12-May-17,"Action, Adventure, Comedy",USA,english
tt1648179,12-Oct-12,"Action, Comedy, Sport",USA,english
tt0257756,05-Apr-02,"Crime, Drama, Mystery, Thriller",USA,english
tt0117057,15-Nov-96,"Comedy, Drama, Romance",USA,English
tt1486185,11-Mar-11,"Fantasy, Horror, Mystery, Romance, Thriller","USA, Canada",english
tt0265349,25-Jan-02,"Drama, Horror, Mystery, Thriller",USA,English
tt0097742,14-Jul-89,"Action, Adventure, Thriller","UK, Mexico, USA",english
tt1255919,25-Dec-18,"Comedy, Crime, Mystery","USA, Canada",english
tt1598828,27-Jan-12,"Action, Comedy, Crime, Romance, Thriller",USA,english
tt0179626,09-Mar-01,"Action, Crime, Drama, Thriller","USA, Germany",english
tt0399295,16-Sep-05,"Action, Crime, Drama","USA, Germany, France",english
tt0108255,28-May-93,"Adventure, Comedy, Family, Fantasy, Sci-Fi","UK, USA",english
tt0104412,02-Oct-92,"Comedy, Drama, Romance",USA,English
tt1568338,27-Jan-12,"Action, Adventure, Crime, Thriller",USA,english
tt1032751,03-Dec-10,"Action, Fantasy, Western","New Zealand, South Korea",english
tt0119640,18-Apr-97,"Action, Comedy",USA,english
tt1634037,17-Mar-10,Documentary,France,french
tt0298203,08-Nov-02,"Drama, Music","USA, Germany",english
tt2066051,31-May-19,"Biography, Drama, Music, Musical","UK, USA, Canada",english
tt0183790,11-May-01,"Action, Adventure, Romance",USA,english
tt0288045,22-Aug-03,"Action, Comedy, Fantasy","Hong Kong, USA",English
tt1053810,14-Oct-11,Comedy,"USA, Canada",english
tt0167404,06-Aug-99,"Drama, Mystery, Thriller",USA,english
tt0396269,15-Jul-05,"Comedy, Romance",USA,english
tt1155076,11-Jun-10,"Action, Drama, Family, Sport","USA, China",english
tt6146586,17-May-19,"Action, Crime, Thriller",USA,english
tt2322441,13-Feb-15,"Drama, Romance, Thriller",USA,english
tt8946378,27-Nov-19,"Comedy, Crime, Drama, Mystery, Thriller",USA,english
tt1041829,19-Jun-09,"Comedy, Drama, Romance",USA,english
tt1800241,20-Dec-13,"Crime, Drama",USA,"arabic, english"
tt0349205,25-Dec-03,"Comedy, Family",USA,english
tt2872732,25-Jul-14,"Action, Sci-Fi, Thriller","France, Germany, USA, Taiwan","english, korean, mandarin"
tt1091191,10-Jan-14,"Action, Biography, Drama, War",USA,english
tt0096874,22-Nov-89,"Adventure, Comedy, Sci-Fi",USA,english
tt0150377,24-Sep-99,"Crime, Drama, Mystery, Thriller","USA, Germany, Canada",english
tt0338459,25-Jul-03,"Action, Adventure, Comedy, Family, Sci-Fi",USA,english
tt0117913,24-Jul-96,"Crime, Drama, Thriller",USA,english
tt0104694,01-Jul-92,"Comedy, Drama, Family, Sport",USA,English
tt1285016,01-Oct-10,"Biography, Drama",USA,english
tt1135503,07-Aug-09,"Biography, Drama, Romance",USA,english
tt1001508,06-Feb-09,"Comedy, Drama, Romance","Germany, USA",english
tt2869728,15-Jan-16,"Action, Comedy, Crime",USA,english
tt0362120,14-Apr-06,Comedy,USA,english
tt2561572,27-Mar-15,"Comedy, Crime",USA,english
tt0134084,04-Feb-00,"Horror, Mystery",USA,english
tt0099088,25-May-90,"Adventure, Comedy, Sci-Fi, Western",USA,english
tt2140479,14-Oct-16,"Action, Crime, Drama, Thriller",USA,english
tt2096672,14-Nov-14,Comedy,USA,english
tt2203939,25-Apr-14,"Comedy, Romance",USA,english
tt0103874,13-Nov-92,Horror,USA,english
tt0397313,17-Feb-06,"Adventure, Drama, Family",USA,english
tt0134119,25-Dec-99,"Crime, Drama, Thriller",USA,english
tt2361509,25-Sep-15,"Comedy, Drama",USA,english
tt0104691,25-Sep-92,"Action, Adventure, Drama, Romance, War",USA,"English, French, North American Indian"
tt0350258,29-Oct-04,"Biography, Drama, Music",USA,english
tt0401792,01-Apr-05,"Crime, Thriller",USA,english
tt3682448,16-Oct-15,"Drama, History, Thriller","Germany, India, USA","english, german, russian"
tt0443274,22-Feb-08,"Action, Crime, Drama, Mystery, Thriller","USA, Mexico",english
tt1155056,20-Mar-09,"Comedy, Romance",USA,english
tt0256380,09-Nov-01,"Comedy, Drama, Fantasy, Romance","USA, Germany",english
tt0102138,20-Dec-91,"Drama, History, Thriller","France, USA",english
tt0421729,27-Jan-06,"Comedy, Crime",USA,english
tt6189022,23-Aug-19,"Action, Thriller",USA,English
tt2119543,21-Sep-18,"Comedy, Family, Fantasy, Horror, Sci-Fi","USA, Canada, India",english
tt2119532,04-Nov-16,"Biography, Drama, History, War","Australia, USA",english
tt0236493,02-Mar-01,"Adventure, Comedy, Crime, Romance","USA, Mexico",english
tt1144884,28-Aug-09,"Horror, Thriller",USA,english
tt0974661,17-Apr-09,"Comedy, Drama, Fantasy",USA,english
tt1401152,18-Feb-11,"Action, Mystery, Thriller","UK, Germany, France, USA",english
tt1226229,04-Jun-10,"Comedy, Music",USA,english
tt0348836,21-Nov-03,"Horror, Mystery, Thriller","USA, France, Canada, Spain",english
tt0159273,30-Nov-01,"Action, Drama, Thriller, War",USA,"bosnian, english"
tt1189340,18-Mar-11,"Crime, Drama, Thriller",USA,english
tt0358135,15-Oct-04,"Comedy, Drama, Music, Romance",USA,english
tt0445990,25-Aug-06,"Biography, Drama, Sport",USA,english
tt0765446,15-Feb-13,"Animation, Adventure, Comedy, Family, Sci-Fi","USA, Canada",english
tt0122718,10-Jul-98,"Action, Adventure, Comedy, Family, Sci-Fi",USA,english
tt0120177,01-Aug-97,"Action, Drama, Horror",USA,english
tt2170439,26-Nov-14,"Comedy, Crime",USA,english
tt0245844,25-Jan-02,"Action, Adventure, Drama, Thriller","UK, USA, Ireland, Switzerland",english
tt0482571,20-Oct-06,"Drama, Mystery, Sci-Fi, Thriller","USA, UK",english
tt0410297,16-Jun-06,"Drama, Fantasy, Romance",USA,english
tt1424381,09-Jul-10,"Action, Adventure, Sci-Fi, Thriller",USA,english
tt1462769,15-Aug-12,"Comedy, Drama, Family, Fantasy",USA,english
tt0093428,31-Jul-87,"Action, Adventure, Thriller",UK,english
tt0472043,08-Dec-06,"Action, Adventure, Drama, Thriller","USA, Mexico, UK",english
tt0758766,14-Feb-07,"Comedy, Music, Romance",USA,english
tt0091396,20-Jun-86,"Comedy, Crime, Romance",USA,english
tt0363988,12-Mar-04,"Drama, Mystery, Thriller",USA,english
tt0397101,12-Aug-05,"Drama, Horror, Mystery, Thriller","USA, Germany","English, French"
tt1742044,20-Jun-14,"Biography, Drama, Music, Musical",USA,english
tt0866439,02-May-08,"Comedy, Romance","USA, UK",english
tt0119978,21-Nov-97,"Crime, Drama, Thriller","USA, Germany",english
tt0104839,07-Feb-92,"Adventure, Drama, Romance",USA,English
tt0118607,25-Dec-97,"Drama, History",USA,"english, mende, spanish"
tt2557490,30-May-14,"Comedy, Western",USA,english
tt1622979,12-Aug-11,"Horror, Thriller","USA, Canada, Singapore, Hong Kong",english
tt4218572,16-Nov-18,"Crime, Drama, Thriller","UK, USA",english
tt0332047,08-Apr-05,"Comedy, Drama, Romance, Sport","USA, Germany",english
tt0758730,25-Dec-07,"Action, Horror, Sci-Fi, Thriller","USA, Mexico",english
tt1153702,12-Dec-07,Adventure,USA,english
tt1956620,18-Jul-14,"Comedy, Romance",USA,english
tt1262416,15-Apr-11,"Horror, Mystery",USA,english
tt0110989,21-Dec-94,"Comedy, Family",USA,"English, Latin"
tt0174480,11-Aug-00,"Drama, Romance",USA,english
tt1092026,18-Mar-11,"Adventure, Comedy, Sci-Fi","USA, UK","english, english"
tt1694020,19-Dec-12,"Comedy, Drama",USA,english
tt1657507,26-Aug-11,"Action, Drama, Thriller","France, Mexico","english, spanish"
tt0134273,26-Feb-99,"Mystery, Thriller","Germany, USA",english
tt1590193,12-Jan-18,"Action, Mystery, Thriller","France, USA",english
tt0162983,18-Feb-00,"Comedy, Drama","Germany, USA",english
tt0101761,01-Mar-91,"Biography, Drama, Music","USA, France",english
tt0130121,20-Aug-99,"Comedy, Crime, Romance","UK, USA",English
tt6663582,03-Aug-18,"Action, Adventure, Comedy","Canada, USA",english
tt0223897,20-Oct-00,Drama,USA,english
tt1334512,08-Apr-11,"Comedy, Romance",USA,english
tt0817538,21-Mar-08,"Comedy, Drama",USA,english
tt4572514,13-Jan-17,"Action, Crime, Drama, History, Thriller","Hong Kong, USA",english
tt0111143,01-Jul-94,"Action, Adventure, Crime, Fantasy, Mystery, Thriller",USA,english
tt1129442,26-Nov-08,"Action, Thriller","France, USA, Ukraine",english
tt1126618,10-Nov-10,"Comedy, Drama, Romance",USA,english
tt0430308,09-Nov-05,"Biography, Crime, Drama, Music","USA, Canada",english
tt2139881,03-May-19,"Comedy, Romance",USA,english
tt0160009,25-Aug-00,"Action, Adventure, Crime, Thriller","USA, Canada",English
tt1661382,25-Dec-13,"Comedy, Drama, Sport",USA,english
tt0163983,11-Aug-00,"Crime, Drama, Horror, Thriller","USA, Germany",english
tt0294870,23-Nov-05,"Drama, Musical, Romance",USA,English
tt0129280,02-Apr-99,Comedy,USA,English
tt3486626,11-Aug-17,"Animation, Adventure, Comedy, Family, Fantasy",Canada,english
tt0116654,23-Aug-96,"Horror, Sci-Fi, Thriller",USA,"English, Indonesian"
tt0246544,07-Sep-01,"Action, Adventure, Romance","Germany, Luxembourg, UK, USA",English
tt2592614,27-Jan-17,"Action, Horror, Sci-Fi, Thriller","USA, Germany, France, Canada, South Africa, Australia, UK, Japan",english
tt0467200,29-Feb-08,"Biography, Drama, History, Romance","UK, USA",english
tt4481514,30-Jun-17,"Comedy, Crime",USA,english
tt0230838,16-Feb-01,"Drama, Romance",USA,english
tt0444682,05-Apr-07,"Horror, Thriller",USA,english
tt0479997,07-Jan-11,"Action, Adventure, Fantasy",USA,english
tt0110971,03-Jun-94,"Comedy, Drama",USA,English
tt0120800,15-May-98,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",USA,English
tt0269095,06-Sep-02,"Crime, Drama, Mystery, Thriller",USA,english
tt0132512,15-Jan-99,"Drama, Romance",USA,English
tt3522806,26-Aug-16,"Action, Adventure, Thriller","France, USA",english
tt0329691,16-Jan-04,"Action, Comedy, Crime",USA,english
tt0432283,25-Nov-09,"Animation, Adventure, Comedy, Crime, Drama, Family","USA, UK",english
tt1308728,24-Aug-18,"Action, Comedy, Crime, Mystery, Thriller","USA, China",english
tt0114436,22-Sep-95,Drama,"France, USA",English
tt0115907,16-Feb-96,"Drama, Thriller",USA,English
tt1430615,03-Feb-12,"Biography, Drama, Family, Romance","USA, UK",english
tt1649419,04-Jan-13,"Drama, History, Thriller","Spain, USA",english
tt0763831,09-Mar-12,"Comedy, Drama",USA,english
tt5390504,04-Aug-17,"Crime, Drama, History, Thriller",USA,english
tt0422720,20-Oct-06,"Biography, Drama, History, Romance","USA, France, Japan","English, Latin, French"
tt1846589,26-Oct-18,"Action, Thriller","UK, China, USA",english
tt0208988,06-Oct-00,"Action, Crime, Drama, Thriller",USA,English
tt0113552,21-Apr-95,"Action, Crime, Thriller",USA,english
tt2387499,21-Oct-16,"Action, Comedy",USA,english
tt0282687,26-Apr-02,"Comedy, Romance",USA,english
tt0093278,15-May-87,"Action, Adventure, Comedy, Music, Thriller",USA,English
tt0104850,28-Feb-92,"Comedy, Romance, Sci-Fi, Thriller","USA, France",english
tt1129445,23-Oct-09,"Adventure, Biography, Drama, Romance","USA, Canada",english
tt0450405,23-Oct-09,"Action, Adventure, Fantasy, Thriller",USA,english
tt0363282,07-May-04,"Comedy, Crime, Family, Romance",USA,english
tt0120646,12-Mar-99,Drama,USA,English
tt0375173,05-Nov-04,"Comedy, Drama, Romance","UK, USA",english
tt0295254,30-Aug-02,"Crime, Horror, Thriller","UK, Germany, Luxembourg, USA, Canada",English
tt1111948,07-Nov-08,"Comedy, Drama, Music",USA,english
tt2515034,20-Mar-15,"Action, Crime, Drama, Mystery, Thriller","USA, Spain, UK, France",english
tt1188729,25-Sep-09,"Action, Horror, Mystery, Sci-Fi, Thriller","Germany, UK, USA",english
tt0266489,26-Sep-03,Comedy,"Germany, USA",english
tt1413495,16-Aug-13,"Drama, Thriller","USA, India, France",english
tt0081400,01-Aug-80,"Action, Drama, Thriller, Adventure","UK, USA",English
tt5360952,09-Mar-18,"Action, Adventure, Crime, Thriller",USA,english
tt5292922,23-Jul-02,Short,USA,english
tt1976009,25-Nov-15,"Drama, Horror, Sci-Fi, Thriller","UK, Canada, USA",english
tt3864056,13-Sep-19,Drama,USA,english
tt0283160,27-Nov-02,"Action, Adventure, Thriller","UK, Germany, Luxembourg","English, German, Japanese, Serbo-Croatian"
tt0189192,06-Apr-01,"Comedy, Fantasy, Sci-Fi","France, USA",english
tt1706620,11-Jul-14,"Action, Drama, Sci-Fi","South Korea, Czech Republic",english
